rvtr,track_title,track_artist,rvar,album_id,album_title,rval,album_artist,rvar_album_artist,release_year,release_date,track_number,relationship_source,relationship_confidence,relationship_type,artwork_available,billboard_200_membership,cross_artist_relationship,review_status,duplicate_relationship
"RVTR566392","The Way Life Goes","lil uzi vert","","33154","Luv Is Rage 2","RVAL549475","lil uzi vert","RVAR004983","2017","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR566458","Emotionless","drake","","39995","Scorpion","RVAL802755","drake","RVAR007385","2018","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR566463","I Am I Am","smokey robinson","","23466","Pure Smokey","RVAL602468","smokey robinson","RVAR000836","1974","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR566480","Iko Iko","The Belle Stars","","42068","The Belle Stars","RVAL652104","The Belle Stars","RVAR008320","1983","","7","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR566548","The House That Jack Built","aretha franklin","","33363","Aretha's Best","RVAL536999","aretha franklin","RVAR005078","2018","","8","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR566558","Love Will Show Us How","christine mcvie","","25803","Christine McVie","RVAL303176","christine mcvie","RVAR001816","1984","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR566584","Wholy Holy","aretha franklin","","33350","30 Greatest Hits","RVAL408180","aretha franklin","RVAR005078","2012","","11","canonical_album_tracks","0.86","","yes","yes","no","ok","no"
"RVTR566724","Say You'Re Wrong","julian lennon","","30352","Valotte","RVAL846545","julian lennon","RVAR003799","1984","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR566769","American Star","lil wayne","","26078","Rebirth","RVAL574512","lil wayne","RVAR001925","2010","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR566923","Work That","mary j. blige","","25409","Growing Pains","RVAL650407","mary j. blige","RVAR001614","2008","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR567023","No Worries","lil wayne","","26076","I Am Not A Human Being II","RVAL126623","lil wayne","RVAR001925","2013","","3","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR567060","Tik Tok","Ke$ha","","41360","Animal","RVAL272619","Ke$ha","RVAR007993","2010","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR567061","You Know That I Love You","donell jones","","35146","Life Goes On","RVAL197579","donell jones","RVAR005829","2002","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR567064","Wrapped Up In You","garth brooks","","28878","Scarecrow","RVAL315971","garth brooks","RVAR003207","2001","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR567067","Take A Back Road","rodney atkins","","24561","Take A Back Road","RVAL496394","rodney atkins","RVAR001254","2011","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR567102","Tom Ford","jay-z","","31818","Magna Carta... Holy Grail","RVAL347255","jay-z","RVAR004494","2013","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR567240","Shake It Up","The Cars","","43195","Shake It Up","RVAL856903","The Cars","RVAR008897","1981","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR567295","Your Good Thing Is About To End","lou rawls","","29311","Your Good Thing","RVAL540993","lou rawls","RVAR003397","1969","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR567309","Rain On Me","ashanti","","35028","Chapter II","RVAL835136","ashanti","RVAR005774","2003","","6","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR567412","Until The End Of Time","justin timberlake","","28192","FutureSex/LoveSounds","RVAL490539","justin timberlake","RVAR002914","2006","","10","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR567430","Rush Hour","jane wiedlin","","26642","Fur","RVAL990944","jane wiedlin","RVAR002250","1988","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR567448","Now And Forever","richard marx","","28558","Paid Vacation","RVAL788254","richard marx","RVAR003091","1994","","3","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR567682","In The Night","The Weeknd","","41747","Beauty Behind The Madness","RVAL489102","The Weeknd","RVAR008176","2015","","7","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR567689","Fore She Was Mama","clay walker","","25353","Fall","RVAL975136","clay walker","RVAR001586","2007","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR567800","Lost In Paradise","evanescence","","21793","Evanescence","RVAL330664","evanescence","RVAR000041","2011","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR567928","Day Tripper","ramsey lewis","","28514","Wade In The Water","RVAL608678","ramsey lewis","RVAR003064","1966","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR568036","Two Hearts","stephanie mills","","28824","Stephanie Mills","RVAL851825","stephanie mills","RVAR003190","1986","","15","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR568141","Welcome To My Nightmare","alice cooper","","38904","Welcome To My Nightmare","RVAL747313","alice cooper","RVAR006844","1975","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR568215","I Can Help","billy swan","","39986","I Can Help","RVAL032697","billy swan","RVAR007381","1974","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR568229","Love Hurts","jim capaldi","","25838","Short Cut Draw Blood","RVAL006041","jim capaldi","RVAR001836","1976","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR568268","What Do You Say","reba mcentire","","24640","So Good Together","RVAL774266","reba mcentire","RVAR001304","1999","","11","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR568298","No Good With Faces","jack johnson","","30091","To The Sea","RVAL642548","jack johnson","RVAR003684","2010","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR568401","Hyperactive","robert palmer","","22562","Riptide","RVAL585255","robert palmer","RVAR000356","1985","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR568427","Like A Virgin","madonna","","24921","Like A Virgin","RVAL903270","madonna","RVAR001411","1984","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR568509","Three Wooden Crosses","randy travis","","26895","Rise And Shine","RVAL224817","randy travis","RVAR002335","2002","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR568511","After The Rain","nelson","","23063","After The Rain","RVAL443004","nelson","RVAR000633","1990","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR568553","Restless Heart","john waite","","30756","No Brakes","RVAL546169","john waite","RVAR004020","1984","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR568587","The Look Of Love","sergio mendes","","29458","Look Around","RVAL403056","sergio mendes","RVAR003428","1968","","9","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR568590","Against All Odds Take A Look At Me Now","phil collins","","27766","Serious Hits...Live!","RVAL482464","phil collins","RVAR002745","1990","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR568613","Show Me How To Live","audioslave","","24275","Audioslave","RVAL328707","audioslave","RVAR001142","2002","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR568632","More Like Her","miranda lambert","","27404","Crazy Ex-Girlfriend","RVAL041951","miranda lambert","RVAR002562","2007","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR568824","Feel That You'Re Feelin'","maze","","23060","Inspiration","RVAL957540","maze","RVAR000632","1979","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR568839","Georgia Rain","trisha yearwood","","31323","Jasper County","RVAL514844","trisha yearwood","RVAR004270","2005","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR568893","The Boys Of Summer","dj sammy","","37799","Heaven","RVAL685370","dj sammy","RVAR006389","2002","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR568947","Pinky","elton john","","37612","Caribou","RVAL836560","elton john","RVAR006296","1974","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR568971","Just One Look","anne murray","","29851","Love Song","RVAL926399","anne murray","RVAR003575","1974","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR568978","Til My Last Day","justin moore","","30212","Outlaws Like Me","RVAL654248","justin moore","RVAR003756","2011","","6","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR569248","Green Green","The New Christy Minstrels","","43096","Ramblin' Featuring Green, Green","RVAL188620","The New Christy Minstrels","RVAR008853","1963","","9","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR569289","Silent Lucidity","queensryche","","39237","Queensryche","RVAL415782","queensryche","RVAR006991","1983","","20","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR569315","Silver And Cold","afi","","35724","Sing The Sorrow","RVAL342745","afi","RVAR006115","2003","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR569383","Mrs Steven Rudy","mark mcguinn","","31944","Mark McGuinn","RVAL353143","mark mcguinn","RVAR004562","2001","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR569403","Running Away","hoobastank","","37530","Hoobastank","RVAL306242","hoobastank","RVAR006244","2001","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR569455","Love Interruption","jack white","","32976","Blunderbuss","RVAL064992","jack white","RVAR004926","2012","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR569457","Fanny Be Tender With My Love","bee gees","","24106","Main Course","RVAL809962","bee gees","RVAR001053","1975","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR569554","Do You Miss Me","jocelyn enriquez","","24734","Jocelyn","RVAL851204","jocelyn enriquez","RVAR001346","1997","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR569568","Things Can Only Get Better","howard jones","","25499","Dream Into Action","RVAL588489","howard jones","RVAR001656","1985","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR569655","Live My Life","far*east movement","","37400","Dirty Bass","RVAL913053","far*east movement","RVAR006162","2012","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR569683","Don'T Mean Nothing","richard marx","","28556","Greatest Hits","RVAL577926","richard marx","RVAR003091","1997","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR569780","Hit That","The Offspring","","41673","Splinter","RVAL282033","The Offspring","RVAR008121","2003","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR569809","Shadow Days","john mayer","","32529","Born And Raised","RVAL060942","john mayer","RVAR004766","2012","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR569828","Let Me Know I Have A Right","gloria gaynor","","33406","I Have A Right","RVAL521229","gloria gaynor","RVAR005086","1979","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR569857","Yolo","The Lonely Island","","42341","The Wack Album","RVAL409724","The Lonely Island","RVAR008461","2013","","5","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR569867","Cheer","potliquor","","33486","Levee Blues","RVAL713178","potliquor","RVAR005110","1972","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR569882","If You Think I'M Jiggy","The Lox","","42805","Money, Power & Respect","RVAL783192","The Lox","RVAR008719","1998","","3","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR569927","Dreams","fleetwood mac","","34703","Rumours","RVAL000003","fleetwood mac","RVAR005645","1977","","2","canonical_album_tracks","1.0","","yes","yes","no","ok","no"
"RVTR569960","I Can'T Help It","bananarama","","25642","Greatest Hits Collection","RVAL360408","bananarama","RVAR001736","1988","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR570028","Don'T Want To Say Goodbye","raspberries","","24540","Raspberries","RVAL746590","raspberries","RVAR001243","1972","","7","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR570049","You Can'T Do That","The Beatles","","41400","A Hard Day's Night (Soundtrack)","RVAL468343","The Beatles","RVAR008038","1964","","11","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR570065","The Devil Made Me Do It","golden earring","","40186","Cut","RVAL622706","golden earring","RVAR007535","1982","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR570066","If You Go","jon secada","","29199","Heart, Soul & A Voice","RVAL717182","jon secada","RVAR003373","1994","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR570069","Hippy Hippy Shake","The Swinging Blue Jeans","","43187","Hippy Hippy Shake","RVAL195805","The Swinging Blue Jeans","RVAR008894","1964","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR570093","Babe","styx","","40519","Cornerstone","RVAL802841","styx","RVAR007689","1979","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR570097","Beautiful Crazy","luke combs","","26092","This One's For You","RVAL113235","luke combs","RVAR001928","2017","","6","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR570122","If I Told You","darius rucker","","28735","When Was The Last Time","RVAL240522","darius rucker","RVAR003168","2017","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR570137","Put It Down","brandy","","40149","Two Eleven","RVAL910782","brandy","RVAR007508","2012","","8","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR570138","Completely","michael bolton","","38485","Michael Bolton","RVAL676125","michael bolton","RVAR006640","1983","","10","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR570140","Hello Again","The Cars","","43192","Heartbeat City","RVAL308957","The Cars","RVAR008897","1984","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR570260","Wonderland","big country","","26562","The Crossing","RVAL175568","big country","RVAR002194","1983","","6","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR570305","Music To Watch Girls By","andy williams","","31772","Born Free","RVAL682170","andy williams","RVAR004489","1967","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR570321","Square Biz","teena marie","","38168","It Must Be Magic","RVAL098974","teena marie","RVAR006508","1981","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR570336","When She Dances","joey scarbury","","24733","America's Greatest Hero","RVAL541396","joey scarbury","RVAR001342","1981","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR570372","In My Feelings","drake","","39995","Scorpion","RVAL802755","drake","RVAR007385","2018","","7","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR570471","Choppa Style","choppa","","40514","Straight From The N.O.","RVAL533917","choppa","RVAR007688","2003","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR570490","Sunshine","dino","","30604","24/7","RVAL572040","dino","RVAR003921","1989","","5","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR570497","Madame George","van morrison","","29544","T.B. Sheets","RVAL754323","van morrison","RVAR003449","1974","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR570546","The Tears Of A Clown","smokey robinson","","23463","My World: The Definitive Collection","RVAL374169","smokey robinson","RVAR000836","2005","","5","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR570680","Sometimes A Fantasy","billy joel","","30865","Glass Houses","RVAL387454","billy joel","RVAR004068","1980","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR570693","Time And Love","barbra streisand","","27837","Stoney End","RVAL827126","barbra streisand","RVAR002761","1971","","8","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR570886","Our Day Will Come","frankie valli","","25978","Our Day Will Come","RVAL114114","frankie valli","RVAR001899","1975","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR570927","She'S A Runner","billy squier","","23360","Emotions In Motion","RVAL898105","billy squier","RVAR000792","1982","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR570930","After Party","koffee brown","","24674","Mars/Venus","RVAL421496","koffee brown","RVAR001312","2001","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR571020","Get The Funk Out Ma Face","The Brothers Johnson","","42020","Look Out For #1","RVAL962607","The Brothers Johnson","RVAR008298","1976","","1","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR571021","If I Had Eyes","jack johnson","","30089","Sleep Through The Static","RVAL047894","jack johnson","RVAR003684","2008","","6","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR571106","Drop The World","lil wayne","","26078","Rebirth","RVAL574512","lil wayne","RVAR001925","2010","","8","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR571116","One Woman Man","dave hollister","","29049","Chicago '85... The Movie","RVAL678129","dave hollister","RVAR003303","2000","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR571122","Mudfootball For Moe Lerner","jack johnson","","30081","Brushfire Fairytales","RVAL563499","jack johnson","RVAR003684","2002","","10","canonical_album_tracks","1.0","","yes","yes","no","curated","no"
"RVTR571182","Bat Out Of Hell","meat loaf","","40379","Bat Out Of Hell","RVAL913142","meat loaf","RVAR007626","1977","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR571209","Rag Mama Rag","The Band","","41659","The Band","RVAL102083","The Band","RVAR008112","1969","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR571451","Let Love Be Your Energy","robbie williams","","34951","Sing When You're Winning","RVAL629288","robbie williams","RVAR005745","2000","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR571499","Mad About You","sting","","40292","The Soul Cages","RVAL090740","sting","RVAR007576","1991","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR571633","Temporary Home","carrie underwood","","24942","Play On","RVAL133720","carrie underwood","RVAR001415","2009","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR571702","Aqua Boogie A Psychoalphadiscobetabioaquadoloop","parliament","","34605","Motor Booty Affair","RVAL163678","parliament","RVAR005599","1978","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR571733","Cuts Like A Knife","bryan adams","","34794","Cuts Like A Knife","RVAL743955","bryan adams","RVAR005678","1983","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR571797","Dirty Laundry","carrie underwood","","24944","Storyteller","RVAL101561","carrie underwood","RVAR001415","2015","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR571898","Dazz","brick","","38179","Good High","RVAL322956","brick","RVAR006515","1976","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR571937","I Will Follow Him","little peggy march","","33994","I Will Follow Him","RVAL101086","little peggy march","RVAR005303","1963","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR571951","Hey You Get Off My Mountain","The Dramatics","","42778","Whatcha See Is Whatcha Get","RVAL387391","The Dramatics","RVAR008704","1972","","12","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR571961","Marching Thru Madrid","herb alpert's tijuana brass","","28177","Herb Alpert's Tijuana Brass, Volume 2","RVAL356438","herb alpert's tijuana brass","RVAR002904","1966","","9","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR572117","Solitaire","laura branigan","","28940","Branigan 2","RVAL092850","laura branigan","RVAR003243","1983","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR572150","Budapest","george ezra","","31911","Wanted On Voyage","RVAL549396","george ezra","RVAR004539","2015","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR572274","Telefone Long Distance Love Affair","sheena easton","","23288","Sheena Easton","RVAL765336","sheena easton","RVAR000746","1981","","5","canonical_album_tracks","0.74","","no","yes","no","review_required","no"
"RVTR572294","Do It In The Name Of Love","ben e. king","","31564","Supernatural","RVAL765129","ben e. king","RVAR004368","1975","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR572365","9 To 5","dolly parton","","26960","9 To 5 And Odd Jobs","RVAL361264","dolly parton","RVAR002370","1980","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR572421","Kansas City","trini lopez","","24765","Trini Lopez At PJ's","RVAL100964","trini lopez","RVAR001352","1963","","6","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR572484","I Do The Rock","tim curry","","40784","Fearless","RVAL156654","tim curry","RVAR007755","1979","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR572510","Landed","ben folds","","35093","Songs For Silverman","RVAL682984","ben folds","RVAR005803","2005","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR572545","Jesus To A Child","george michael","","30655","Older","RVAL254359","george michael","RVAR003969","1996","","1","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR572600","Sweet Sixteen","billy idol","","34440","Rebel Yell","RVAL447337","billy idol","RVAR005511","1983","","7","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR572622","Isn'T It Time","The Babys","","42188","Broken Heart","RVAL046062","The Babys","RVAR008405","1977","","3","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR572711","Time After Time","cyndi lauper","","27958","She's So Unusual: A 30th Anniversary Celebration","RVAL115575","cyndi lauper","RVAR002784","1983","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR572741","My Happiness","connie francis","","22345","The Very Best Of Connie Francis","RVAL803674","connie francis","RVAR000238","1963","","8","canonical_album_tracks","0.95","","yes","yes","no","ok","no"
"RVTR572758","I Take A Lot Of Pride In What I Am","dean martin","","29110","I Take A Lot Of Pride In What I Am","RVAL268696","dean martin","RVAR003340","1969","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR572817","Sweet Emotion","aerosmith","","25726","Toys In The Attic","RVAL282091","aerosmith","RVAR001763","1975","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR572830","How Am I Supposed To Live Without You","laura branigan","","28940","Branigan 2","RVAL092850","laura branigan","RVAR003243","1983","","6","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR572895","I'M So Proud","The Main Ingredient","","41539","Tasteful Soul","RVAL378118","The Main Ingredient","RVAR008068","1971","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR572922","I Really Don'T Want To Know","ronnie dove","","38641","Ronnie Dove Sings The Hits For You","RVAL151474","ronnie dove","RVAR006719","1966","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR572939","It'S Only Love","zz top","","38287","The Very Best Of ZZ Top: Rancho Texicano","RVAL838655","zz top","RVAR006563","2004","","6","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR572986","Bathroom Wall","faster pussycat","","21955","Faster Pussycat","RVAL219033","faster pussycat","RVAR000109","1987","","2","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR573052","Love Don'T Cost A Thing","jennifer lopez","","29823","Dance Again ... The Hits","RVAL382546","jennifer lopez","RVAR003574","2012","","15","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR573063","Greensleeves","mason williams","","23240","Music By Mason Williams","RVAL584625","mason williams","RVAR000726","1969","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR573071","Heartbreaker","dionne warwick","","28279","Greatest Hits 1979-1990","RVAL821176","dionne warwick","RVAR002945","1989","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR573087","Off The Wall","michael jackson","","39822","Off The Wall","RVAL302079","michael jackson","RVAR007298","1979","","5","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR573099","Runnin'","The Pharcyde","","41206","Labcabincalifornia","RVAL805196","The Pharcyde","RVAR007916","1995","","4","canonical_album_tracks","0.88","","no","yes","no","ok","no"
"RVTR573115","Whatever U Want","christina milian","","39315","It's About Time","RVAL682337","christina milian","RVAR007046","2004","","4","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR573195","Good Lovin' Ain'T Easy To Come By","marvin gaye","","23721","Easy","RVAL195033","marvin gaye","RVAR000918","1969","","2","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR573393","Walk Like An Egyptian","The Bangles","","42070","Different Light","RVAL368266","The Bangles","RVAR008321","1986","","4","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR573439","Save Me San Francisco","train","","31679","Save Me, San Francisco","RVAL636718","train","RVAR004438","2009","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR573543","Babe","sugarland","","23317","Bigger","RVAL003034","sugarland","RVAR000766","2018","","7","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR573578","Estimated Prophet","grateful dead","","32334","Terrapin Station","RVAL578319","grateful dead","RVAR004669","1977","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR573655","409","The Beach Boys","","42871","Little Deuce Coupe","RVAL572077","The Beach Boys","RVAR008735","1963","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR573667","Burnin' For You","blue oyster cult","","33846","Fire Of Unknown Origin","RVAL764404","blue oyster cult","RVAR005233","1981","","8","canonical_album_tracks","0.74","","yes","yes","no","review_required","no"
"RVTR573687","Get Up","50 cent","","33901","Best Of 50 Cent","RVAL281338","50 cent","RVAR005271","2017","","8","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR573722","Down Low","r. kelly","","28779","R. Kelly","RVAL278802","r. kelly","RVAR003176","1995","","8","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR573733","Hands Clean","alanis morissette","","28577","Under Rug Swept","RVAL111450","alanis morissette","RVAR003096","2002","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR573785","Show You Off","dan + shay","","39601","Where It All Began","RVAL879263","dan + shay","RVAR007194","2014","","1","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR573791","Billie Jean","michael jackson","","39831","Thriller","RVAL586982","michael jackson","RVAR007298","1982","","6","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR573878","Time To Pretend","mgmt","","32544","Oracular Spectacular","RVAL252694","mgmt","RVAR004769","2008","","1","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR573885","Wasting All These Tears","cassadee pope","","39835","Frame By Frame","RVAL750533","cassadee pope","RVAR007308","2013","","3","canonical_track_album_links","105","appears_on","yes","yes","no","ok","yes"
"RVTR574117","Sleep Through The Static","jack johnson","","30089","Sleep Through The Static","RVAL047894","jack johnson","RVAR003684","2008","","2","canonical_album_tracks","0.92","","yes","yes","no","ok","no"
"RVTR574191","Bickenhead","cardi b","","40150","Invasion Of Privacy","RVAL156264","cardi b","RVAR007509","2018","","3","canonical_album_tracks","0.88","","yes","yes","no","ok","no"
"RVTR574307","Delta Dawn","tanya tucker","","40728","Tanya Tucker","RVAL930611","tanya tucker","RVAR007738","1975","","9","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR574330","One More Chance","michael jackson","","39821","Number Ones","RVAL443447","michael jackson","RVAR007298","2003","","18","canonical_track_album_links","105","appears_on","yes","yes","no","ok","no"
"RVTR574362","Back Lit","rod wave","","43548","Nostalgia","RVAL000108","rod wave","RVAR004821","2023","","17","canonical_album_tracks","1.0","","yes","no","no","curated","no"
