rvtr,track_title,track_artist,rvar,album_id,album_title,rval,album_artist,rvar_album_artist,release_year,release_date,track_number,relationship_source,relationship_confidence,relationship_type,artwork_available,billboard_200_membership,cross_artist_relationship,review_status,duplicate_relationship
"RVTR573588","Blue Champagne","Jimmy Dorsey & His Orchestra","","","","","","","","","","","","","","","","","no"
"RVTR573617","Since I Don'T Have You","guns n' roses","","","","","","","","","","","","","","","","","no"
"RVTR573738","You To Me Are Everything","broadway","","","","","","","","","","","","","","","","","no"
"RVTR573743","My Blue Heaven","duane eddy and the rebels","","","","","","","","","","","","","","","","","no"
"RVTR573799","Gecko Overdrive","Oliver Heldens X Becky Hill","","","","","","","","","","","","","","","","","no"
"RVTR573845","What Am I Going To Do Without Your Love","martha","","","","","","","","","","","","","","","","","no"
"RVTR573921","I'Ll Fly With You L'Amour Toujours","gigi d'agostino","","","","","","","","","","","","","","","","","no"
"RVTR573941","Are You Entertained","russ","","","","","","","","","","","","","","","","","no"
"RVTR573952","All Night Long","joe walsh","","","","","","","","","","","","","","","","","no"
"RVTR573986","Electrolite","r.e.m","","","","","","","","","","","","","","","","","no"
"RVTR574063","Johnny Cool","The Steve Gibbons Band","","","","","","","","","","","","","","","","","no"
"RVTR574116","To Know Him Is To Love Him","Dolly Parton, Linda Ronstadt, and Emmylou Harris","","","","","","","","","","","","","","","","","no"
"RVTR574151","Shiela","tommy roe","","","","","","","","","","","","","","","","","no"
"RVTR574173","You Make My Heart Beat Faster","kim carnes","","","","","","","","","","","","","","","","","no"
"RVTR574313","Valerie","amy winehouse","","","","","","","","","","","","","","","","","no"
"RVTR574342","The Climb","miley cyrus","","","","","","","","","","","","","","","","","no"
"RVTR574390","Look For Me","Chipmunk Feat. Talay Riley","","","","","","","","","","","","","","","","","no"
"RVTR574410","Nothin'S Gonna Stop Us Now","jefferson starship","","","","","","","","","","","","","","","","","no"
"RVTR574464","Boo Boo Stick Beat","chet atkins","","","","","","","","","","","","","","","","","no"
"RVTR574488","Dreamer","Ozzy","","","","","","","","","","","","","","","","","no"
"RVTR574506","More Than Words Heaven","Julianne Hough & Diego Boneta","","","","","","","","","","","","","","","","","no"
"RVTR574605","California Earthquake","norman greenbaum","","","","","","","","","","","","","","","","","no"
"RVTR574637","What A Wonderful World","Eva Cassidy & Katie Melua","","","","","","","","","","","","","","","","","no"
"RVTR574653","Baby Don'T Hurt Me","david guetta","","","","","","","","","","","","","","","","","no"
"RVTR574673","Like This","Kelly Rowland Ft. Eve","","","","","","","","","","","","","","","","","no"
"RVTR574692","Get Low","zedd","","","","","","","","","","","","","","","","","no"
"RVTR574710","Come And Get Me","jackie deshannon","","","","","","","","","","","","","","","","","no"
"RVTR574926","China In Your Hand","Tpau","","","","","","","","","","","","","","","","","no"
"RVTR574952","Since You'Ve Been Gone","clyde mcphatter","","","","","","","","","","","","","","","","","no"
"RVTR574990","Topia Twins","travis scott","","","","","","","","","","","","","","","","","no"
"RVTR575041","I Guess I'M In Love","clinton kane","","","","","","","","","","","","","","","","","no"
"RVTR575165","Alone","glee cast","","","","","","","","","","","","","","","","","no"
"RVTR575192","All The Kings Horses","aretha franklin","","","","","","","","","","","","","","","","","no"
"RVTR575275","Rescue Me","Skepta","","","","","","","","","","","","","","","","","no"
"RVTR575277","Skateaway","dire straits","","","","","","","","","","","","","","","","","no"
"RVTR575342","You Need Me I Don'T Need You","ed sheeran","","","","","","","","","","","","","","","","","no"
"RVTR575344","Alphabet St","prince","","","","","","","","","","","","","","","","","no"
"RVTR575352","I Don'T Have The Heart","james ingram","","","","","","","","","","","","","","","","","no"
"RVTR575409","Erotic City","Supafly","","","","","","","","","","","","","","","","","no"
"RVTR575490","Tougher Than Nails","joe diffie","","","","","","","","","","","","","","","","","no"
"RVTR575587","His Kiss","betty harris","","","","","","","","","","","","","","","","","no"
"RVTR575791","Gives You Hell","glee cast","","","","","","","","","","","","","","","","","no"
"RVTR575850","Since I Don'T Have You","don mclean","","","","","","","","","","","","","","","","","no"
"RVTR575877","I Got Nerve","hannah montana","","","","","","","","","","","","","","","","","no"
"RVTR575892","Rolling In The Deep","glee cast","","","","","","","","","","","","","","","","","no"
"RVTR575913","I'M Gonna Make You Love Me","The Supremes","","","","","","","","","","","","","","","","","no"
"RVTR575921","Man Sized Job","denise lasalle","","","","","","","","","","","","","","","","","no"
"RVTR575929","That'S Why I'M Here","kenny chesney","","","","","","","","","","","","","","","","","no"
"RVTR575961","Lonely Summer","The Shades Of Blue","","","","","","","","","","","","","","","","","no"
"RVTR575964","Broke In A Minute","tory lanez","","","","","","","","","","","","","","","","","no"
"RVTR576025","Ivy","taylor swift","","","","","","","","","","","","","","","","","no"
"RVTR576027","Something In The Water","Lawrence","","","","","","","","","","","","","","","","","no"
"RVTR576057","Little Boy Sad","johnny burnette","","","","","","","","","","","","","","","","","no"
"RVTR576081","Rock The Casbah","clash","","","","","","","","","","","","","","","","","no"
"RVTR576161","Travenllin Man","ricky nelson","","","","","","","","","","","","","","","","","no"
"RVTR576171","Circo Loco","drake","","","","","","","","","","","","","","","","","no"
"RVTR576179","What Doesn'T Kill You Stronger","glee cast","","","","","","","","","","","","","","","","","no"
"RVTR576181","Keep On Movin'","soul ii soul","","","","","","","","","","","","","","","","","no"
"RVTR576200","Happy","hog heaven","","","","","","","","","","","","","","","","","no"
"RVTR576212","Dream","Frank Sinatra O/Axel Stordahl","","","","","","","","","","","","","","","","","no"
"RVTR576213","American Memories","shamus m'cool","","","","","","","","","","","","","","","","","no"
"RVTR576217","Gonna Raise A Rukus Tonight","jimmy dean","","","","","","","","","","","","","","","","","no"
"RVTR576308","Ten Rounds With Jose Cuervo","Tracy Bryd","","","","","","","","","","","","","","","","","no"
"RVTR576334","Blue Guitar","justin hayward","","","","","","","","","","","","","","","","","no"
"RVTR576360","I Told You So","jimmy jones","","","","","","","","","","","","","","","","","no"
"RVTR576397","How Long'S A Tear Take To Dry","The Beautiful South","","","","","","","","","","","","","","","","","no"
"RVTR576431","Buzzy Brown","tim davis","","","","","","","","","","","","","","","","","no"
"RVTR576574","Not Your Birthday","Allstar Weekend","","","","","","","","","","","","","","","","","no"
"RVTR576597","Sit Down I Think I Love You","The Mojo Men","","","","","","","","","","","","","","","","","no"
"RVTR576618","Heaven'S On Fire","kiss","","","","","","","","","","","","","","","","","no"
"RVTR576643","Half Of Me","thomas rhett","","","","","","","","","","","","","","","","","no"
"RVTR576664","U Send Me Swingin'","mint condition","","","","","","","","","","","","","","","","","no"
"RVTR576697","My Neck My Back Lick It Kardinal Beats Clean Radio Edit","khia","","","","","","","","","","","","","","","","","no"
"RVTR576714","Your Heart Belongs To Me","The Supremes","","","","","","","","","","","","","","","","","no"
"RVTR576734","Pass At Me","Timbaland f./Pitbull & David Guetta","","","","","","","","","","","","","","","","","no"
"RVTR576747","Can'T You See From New Jersey Drive","total","","","","","","","","","","","","","","","","","no"
"RVTR576757","You","Lil' Wayne  Lloyd","","","","","","","","","","","","","","","","","no"
"RVTR576789","Lipstick","Lynne, Rockie","","","","","","","","","","","","","","","","","no"
"RVTR576798","Far From Yours","o.c","","","","","","","","","","","","","","","","","no"
"RVTR576819","Jealous Again","black crowes","","","","","","","","","","","","","","","","","no"
"RVTR576839","The Grudge","olivia rodrigo","","","","","","","","","","","","","","","","","no"
"RVTR576926","Wiggle Stick","Reverend Horton Heat","","","","","","","","","","","","","","","","","no"
"RVTR576986","Another Saturday Night","Jimmy Buffet","","","","","","","","","","","","","","","","","no"
"RVTR577031","Are The Good Times Really Over For Good","merle haggard","","","","","","","","","","","","","","","","","no"
"RVTR577053","Come Along","titiyo","","","","","","","","","","","","","","","","","no"
"RVTR577059","Who Will Answer","ed ames","","","","","","","","","","","","","","","","","no"
"RVTR577141","Maybe You'Ll Be There","Gordon Jenkins","","","","","","","","","","","","","","","","","no"
"RVTR577198","Hooked On A Feeling Ooga Chaka","baby talk","","","","","","","","","","","","","","","","","no"
"RVTR577223","Gee But It'S Lonely","pat boone","","","","","","","","","","","","","","","","","no"
"RVTR577262","Horseshoe","tate mcrae","","","","","","","","","","","","","","","","","no"
"RVTR577332","F K Love","xxxtentacion","","","","","","","","","","","","","","","","","no"
"RVTR577375","Backfield In Motion","mel and tim","","","","","","","","","","","","","","","","","no"
"RVTR577391","Hi Ho Silver Lining","jeff beck","","","","","","","","","","","","","","","","","no"
"RVTR577402","Guess","charli xcx","","","","","","","","","","","","","","","","","no"
"RVTR577407","Hey Baby","Dj Otzi","","","","","","","","","","","","","","","","","no"
"RVTR577434","The Happy Muleteer","ivo robic","","","","","","","","","","","","","","","","","no"
"RVTR577455","Lover'S Prayer","wallace brothers","","","","","","","","","","","","","","","","","no"
"RVTR577466","Don'T Cha","The Pussycat Dolls","","","","","","","","","","","","","","","","","no"
"RVTR577467","Don'T Cha","The Pussycat Dolls","","","","","","","","","","","","","","","","","no"
"RVTR577502","A Feat Er The Lights Go Down Low","Al Hibbler","","","","","","","","","","","","","","","","","no"
"RVTR577545","The Valley Road","bruce hornsby","","","","","","","","","","","","","","","","","no"
"RVTR577652","Joy","mitch ryder","","","","","","","","","","","","","","","","","no"
"RVTR577679","I Wanna Be With You","raspberries","","","","","","","","","","","","","","","","","no"
"RVTR577689","You'Re The Boss","lavern baker","","","","","","","","","","","","","","","","","no"
"RVTR577692","Telekinesis","travis scott","","","","","","","","","","","","","","","","","no"
"RVTR577694","Big Fun","kool","","","","","","","","","","","","","","","","","no"
"RVTR577699","Heat Wave Love Is A Rose","linda ronstadt","","","","","","","","","","","","","","","","","no"
"RVTR577706","Church Girl","beyonce","","","","","","","","","","","","","","","","","no"
"RVTR577712","Soothe Me","sam","","","","","","","","","","","","","","","","","no"
"RVTR577740","Mr Pink","level 42","","","","","","","","","","","","","","","","","no"
"RVTR577751","Jack And Diane","john mellencamp","","","","","","","","","","","","","","","","","no"
"RVTR577755","I'M Different","2 chainz","","","","","","","","","","","","","","","","","no"
"RVTR577812","Flamingo","herb alpert","","","","","","","","","","","","","","","","","no"
"RVTR577819","Shadows","5 satins","","","","","","","","","","","","","","","","","no"
"RVTR577824","Break My Bank","new boyz","","","","","","","","","","","","","","","","","no"
"RVTR577837","Young Folks","Peter, Bjorn & John Feat. Victoria Bergsman","","","","","","","","","","","","","","","","","no"
"RVTR577874","That'S When I Love You","phil vassar","","","","","","","","","","","","","","","","","no"
"RVTR577884","Let This Be A Lesson To You","The Independents","","","","","","","","","","","","","","","","","no"
"RVTR577946","September","Earth, Wind & Fire","","","","","","","","","","","","","","","","","no"
"RVTR577990","Stand Up","love tribe","","","","","","","","","","","","","","","","","no"
"RVTR578040","Battle Of New Orleans","harpers bizarre","","","","","","","","","","","","","","","","","no"
"RVTR578060","You Can Still Rock In America","night ranger","","","","","","","","","","","","","","","","","no"
"RVTR578063","Say You Say Me","lionel richie","","","","","","","","","","","","","","","","","no"
"RVTR578135","Be","common","","","","","","","","","","","","","","","","","no"
"RVTR578230","Diddle Dee Dum What Happens When Your Love Has Gone","The Belmonts","","","","","","","","","","","","","","","","","no"
"RVTR578254","Sweet Mary","wadsworth mansion","","","","","","","","","","","","","","","","","no"
"RVTR578258","Forget Domani","frank sinatra","","","","","","","","","","","","","","","","","no"
"RVTR578280","I Wonder Who'S Kissing Her Now","bobby darin","","","","","","","","","","","","","","","","","no"
"RVTR578352","The Joker","steve miller","","","","","","","","","","","","","","","","","no"
"RVTR578363","Those Were The Days","mary hopkin","","","","","","","","","","","","","","","","","no"
"RVTR578377","Nothing 'Bout Me","sting","","","","","","","","","","","","","","","","","no"
"RVTR578388","Found Love","jimmy reed","","","","","","","","","","","","","","","","","no"
"RVTR578421","Won'T Be Long","aretha franklin","","","","","","","","","","","","","","","","","no"
"RVTR578477","A Man Needs A Woman","james carr","","","","","","","","","","","","","","","","","no"
"RVTR578510","You","s club 7","","","","","","","","","","","","","","","","","no"
"RVTR578524","Wizard Of Love","The Ly - Dells","","","","","","","","","","","","","","","","","no"
"RVTR578541","The River Of Love","b.w. stevenson","","","","","","","","","","","","","","","","","no"
"RVTR578562","Katy Too","johnny cash and the tennessee two","","","","","","","","","","","","","","","","","no"
"RVTR578586","Friend And A Lover","The Partridge Family Starring Shirley Jones","","","","","","","","","","","","","","","","","no"
"RVTR578604","Funkorama","redman","","","","","","","","","","","","","","","","","no"
"RVTR578626","What Can You Get A Wookiee For Christmas When He Already Owns A Comb","The Star Wars Intergalactic Droid Choir","","","","","","","","","","","","","","","","","no"
"RVTR578669","Watching The River Run","loggins","","","","","","","","","","","","","","","","","no"
"RVTR578690","Summer In The City","lovin' spoonful","","","","","","","","","","","","","","","","","no"
"RVTR578703","A Simple Game","four tops","","","","","","","","","","","","","","","","","no"
"RVTR578711","When The Dawn Breaks","Narcotic Thrust","","","","","","","","","","","","","","","","","no"
"RVTR578758","I Don'T Care","apocalyptica","","","","","","","","","","","","","","","","","no"
"RVTR578791","Think Twice","brook benton","","","","","","","","","","","","","","","","","no"
"RVTR578806","Good Ole Boys Like Me","don williams","","","","","","","","","","","","","","","","","no"
"RVTR578807","Cyclone","Baby Bash & T Pain","","","","","","","","","","","","","","","","","no"
"RVTR578872","I'M Gonna Knock On Your Door","Eddit Hodges","","","","","","","","","","","","","","","","","no"
"RVTR578885","Fate Feat A Lex","Jae Mansa","","","","","","","","","","","","","","","","","no"
"RVTR578897","I'M A Rocker","raspberries","","","","","","","","","","","","","","","","","no"
"RVTR578979","Moon River","danny williams","","","","","","","","","","","","","","","","","no"
"RVTR578986","I'M Sorry","adam wakefield","","","","","","","","","","","","","","","","","no"
"RVTR578997","Barbara Ann","The Regents","","","","","","","","","","","","","","","","","no"
"RVTR579017","Mr D J 5 For The D J","aretha franklin","","","","","","","","","","","","","","","","","no"
"RVTR579025","Bei Mir Bist Du Sch N","louis prima and keely smith","","","","","","","","","","","","","","","","","no"
"RVTR579059","P O V","clipse","","","","","","","","","","","","","","","","","no"
"RVTR579120","All Strung Out","nino tempo","","","","","","","","","","","","","","","","","no"
"RVTR579132","I Will Wait","mumford","","","","","","","","","","","","","","","","","no"
"RVTR579140","Sometimes","juice wrld","","","","","","","","","","","","","","","","","no"
"RVTR579165","The Blues","tony! toni! tone!","","","","","","","","","","","","","","","","","no"
"RVTR579246","Dream","Pied Pipers O/Paul Weston","","","","","","","","","","","","","","","","","no"
"RVTR579292","I'Ll Be There","michael jackson","","","","","","","","","","","","","","","","","no"
"RVTR579342","I'Ve Found Someone Of My Own","free movement","","","","","","","","","","","","","","","","","no"
"RVTR579382","Wild Weekend","The Rebels","","","","","","","","","","","","","","","","","no"
"RVTR579421","Solid","ashford","","","","","","","","","","","","","","","","","no"
"RVTR579511","She Ain'T Got","letoya","","","","","","","","","","","","","","","","","no"
"RVTR579521","Girl I'Ve Always Been","olivia rodrigo","","","","","","","","","","","","","","","","","no"
"RVTR579542","Hot Right Now","DJ Fresh ft. Rita Ora","","","","","","","","","","","","","","","","","no"
"RVTR579554","Cold Heart Live","dua lipa","","","","","","","","","","","","","","","","","no"
"RVTR579635","Rock 'N' Roll Is King","electric light orchestra","","","","","","","","","","","","","","","","","no"
"RVTR579636","Rock 'N' Roll Is King","electric light orchestra","","","","","","","","","","","","","","","","","no"
"RVTR579637","Cottonfields","ace cannon","","","","","","","","","","","","","","","","","no"
"RVTR579666","Together In Electric Dreams","giorgio moroder","","","","","","","","","","","","","","","","","no"
"RVTR579697","Learnin' The Blues","frank sinatra","","","","","","","","","","","","","","","","","no"
"RVTR579700","Bachelor Boy","cliff richard and the shadows","","","","","","","","","","","","","","","","","no"
"RVTR579701","Stayin Alive","n-trance","","","","","","","","","","","","","","","","","no"
"RVTR579756","Back To Black","glee cast","","","","","","","","","","","","","","","","","no"
"RVTR579771","It Only Hurts When I Try To Smile","dawn","","","","","","","","","","","","","","","","","no"
"RVTR579801","Say What You Want","texas","","","","","","","","","","","","","","","","","no"
"RVTR579848","The One I Love","r.e.m","","","","","","","","","","","","","","","","","no"
"RVTR579886","For Loving You","Bill Anderson and Jan Howard","","","","","","","","","","","","","","","","","no"
"RVTR579918","Fried She A Vibe","future","","","","","","","","","","","","","","","","","no"
"RVTR579947","Faggot","Donovan Steitz","","","","","","","","","","","","","","","","","no"
"RVTR580019","Tennessee Waltz","patti page","","","","","","","","","","","","","","","","","no"
"RVTR580034","Save Me","merrilee rush","","","","","","","","","","","","","","","","","no"
"RVTR580039","Delta Queen","don fardon","","","","","","","","","","","","","","","","","no"
"RVTR580046","Word Up","korn","","","","","","","","","","","","","","","","","no"
"RVTR580115","C'Mon And Swim","bobby freeman","","","","","","","","","","","","","","","","","no"
"RVTR580163","Clair De Lune","Flight Facilities","","","","","","","","","","","","","","","","","no"
"RVTR580217","Under The Milky Way","church","","","","","","","","","","","","","","","","","no"
"RVTR580280","Mashed Potato","dee dee sharp","","","","","","","","","","","","","","","","","no"
"RVTR580293","Touch Me","samantha fox","","","","","","","","","","","","","","","","","no"
"RVTR580360","Hey Good Lookin'","Hank Willams","","","","","","","","","","","","","","","","","no"
"RVTR580395","Too Ra Loo Ra Loo Ral","Bing Crosby O/John S Trotter","","","","","","","","","","","","","","","","","no"
"RVTR580416","Deep Undercover","Alagami","","","","","","","","","","","","","","","","","no"
"RVTR580426","Mas Tequila","sammy hagar","","","","","","","","","","","","","","","","","no"
"RVTR580436","Everybodys Trying To Be My Baby","The Beatles","","","","","","","","","","","","","","","","","no"
"RVTR580467","I'Ll Always Call Your Name","little river band","","","","","","","","","","","","","","","","","no"
"RVTR580469","Always","sammy turner","","","","","","","","","","","","","","","","","no"
"RVTR580514","The Remorse","drake","","","","","","","","","","","","","","","","","no"
"RVTR580587","You Are The Only One","Emily Osment","","","","","","","","","","","","","","","","","no"
"RVTR580604","I Feel The Earth Move James Taylor","carole king","","","","","","","","","","","","","","","","","no"
"RVTR580605","I'M To Blame","kip moore","","","","","","","","","","","","","","","","","no"
"RVTR580665","Spanish Harlem","king curtis","","","","","","","","","","","","","","","","","no"
"RVTR580677","Swag Surfin","f.l.y","","","","","","","","","","","","","","","","","no"
"RVTR580694","Don'T Call Me Baby","madison avenue","","","","","","","","","","","","","","","","","no"
"RVTR580695","Don'T Call Me Baby","madison avenue","","","","","","","","","","","","","","","","","no"
"RVTR580715","Harlan County Line","Dave Alvin & The Guilty Ones","","","","","","","","","","","","","","","","","no"
"RVTR580744","Take It To The Brige","kurtis blow","","","","","","","","","","","","","","","","","no"
"RVTR580768","No Diggity","Ariana Savalas","","","","","","","","","","","","","","","","","no"
"RVTR580778","Fast Moving Tunnel Lights","VJ Loops","","","","","","","","","","","","","","","","","no"
"RVTR580888","Sienna","The Marias","","","","","","","","","","","","","","","","","no"
"RVTR580989","Clara Bow","taylor swift","","","","","","","","","","","","","","","","","no"
"RVTR581018","Ain'T No Woman Like The One I'Ve Got","The Four Tops","","","","","","","","","","","","","","","","","no"
"RVTR581026","I Can'T Tell The Bottom From The Top","The Hollies","","","","","","","","","","","","","","","","","no"
"RVTR581051","How High The Moon","Benny Goodman V/Helen Forrest","","","","","","","","","","","","","","","","","no"
"RVTR581052","No More Parties","coi leray","","","","","","","","","","","","","","","","","no"
"RVTR581095","Keep Their Heads Ringin","dr. dre","","","","","","","","","","","","","","","","","no"
"RVTR581147","Thinkin Back","color me badd","","","","","","","","","","","","","","","","","no"
"RVTR581150","Jamaica Ska","The Ska Kings","","","","","","","","","","","","","","","","","no"
"RVTR581164","Superstition","Stevie Ray Vaughan And Double Trouble","","","","","","","","","","","","","","","","","no"
"RVTR581222","Dorothea","taylor swift","","","","","","","","","","","","","","","","","no"
"RVTR581310","Dreams I'Ll Never See","molly hatchet","","","","","","","","","","","","","","","","","no"
"RVTR581327","Judith","Perfect Circle","","","","","","","","","","","","","","","","","no"
"RVTR581341","Only Human","jonas brothers","","","","","","","","","","","","","","","","","no"
"RVTR581347","Low Explicit","flo rida","","","","","","","","","","","","","","","","","no"
"RVTR581394","South Atlanta Baby","playboi carti","","","","","","","","","","","","","","","","","no"
"RVTR581435","Sunshine","Atmosphere","","","","","","","","","","","","","","","","","no"
"RVTR581446","Sheldon Church Yard","Larry Jon Wilson","","","","","","","","","","","","","","","","","no"
"RVTR581449","Yes Po Non Break Version","lmfao","","","","","","","","","","","","","","","","","no"
"RVTR581462","Honey","Tosca","","","","","","","","","","","","","","","","","no"
"RVTR581546","Forever And Ever","perry como","","","","","","","","","","","","","","","","","no"
"RVTR581642","Shout Shout Knock Yourself Ou","ernie maresca","","","","","","","","","","","","","","","","","no"
"RVTR581643","Remember December","demi lovato","","","","","","","","","","","","","","","","","no"
"RVTR581677","Flashlight","parliment","","","","","","","","","","","","","","","","","no"
"RVTR581699","No Other Arms No Other Lips","The Chordettes","","","","","","","","","","","","","","","","","no"
"RVTR581704","I'M Still A Guy","brad paisley","","","","","","","","","","","","","","","","","no"
"RVTR581733","I'Ve Seen The Saucers","elton john","","","","","","","","","","","","","","","","","no"
"RVTR581775","Let The Music Heal Your Soul","bravo all stars","","","","","","","","","","","","","","","","","no"
"RVTR581784","This Old Heart Of Mine Is Weak For You","tammi terrell","","","","","","","","","","","","","","","","","no"
"RVTR581940","Ain'T No Future In Yo' Fronting","m.c. breed","","","","","","","","","","","","","","","","","no"
"RVTR582026","Heart'S On Fire","john cafferty","","","","","","","","","","","","","","","","","no"
"RVTR582062","No Broke Boys","Disco Lines & Tinashe","","","","","","","","","","","","","","","","","no"
"RVTR582064","I","lil skies","","","","","","","","","","","","","","","","","no"
"RVTR582123","Wild Night","john cougar mellencamp","","","","","","","","","","","","","","","","","no"
"RVTR582213","N W O","Ministry","","","","","","","","","","","","","","","","","no"
"RVTR582218","Aint No Sunshine When She'S Gone","al green","","","","","","","","","","","","","","","","","no"
"RVTR582243","Ribs And Whiskey","Widespread Panic","","","","","","","","","","","","","","","","","no"
"RVTR582258","Ashes By Now","rodney crowell","","","","","","","","","","","","","","","","","no"
"RVTR582283","Let Me Call You Sweetheart","timi yuro","","","","","","","","","","","","","","","","","no"
"RVTR582309","The Drugs Don'T Work","The Verve","","","","","","","","","","","","","","","","","no"
"RVTR582320","Red Sails In The Sunset","The Platters","","","","","","","","","","","","","","","","","no"
"RVTR582324","Smooth","Santana   Rob Thomas","","","","","","","","","","","","","","","","","no"
"RVTR582414","Cowboy Boots","dave dudley","","","","","","","","","","","","","","","","","no"
"RVTR582485","How Many Hearts Have U Broken","Stan Kenton V/Gene Howard","","","","","","","","","","","","","","","","","no"
"RVTR582537","Wheels","string-a-longs","","","","","","","","","","","","","","","","","no"
"RVTR582568","I Don'T Think That Man Should Sleep Alone","ray parker jr","","","","","","","","","","","","","","","","","no"
"RVTR582600","Funny How Time Slips Away","johnny tillotson","","","","","","","","","","","","","","","","","no"
"RVTR582689","Street Talk","b.c.g","","","","","","","","","","","","","","","","","no"
"RVTR582714","Deck Of Cards","wink martindale","","","","","","","","","","","","","","","","","no"
"RVTR582740","You'Ve Got A Friend","james taylor","","","","","","","","","","","","","","","","","no"
"RVTR582747","I'D Like To Teach The World To Sing","The New Seekers","","","","","","","","","","","","","","","","","no"
"RVTR582771","Ooh Baby","bo diddley","","","","","","","","","","","","","","","","","no"
"RVTR582791","More Surprised Than Me","morgan wallen","","","","","","","","","","","","","","","","","no"
"RVTR582797","He'S An Indian Cowboy In The Rodeo","buffy sainte-marie","","","","","","","","","","","","","","","","","no"
"RVTR582881","The Loop","johnny lytle","","","","","","","","","","","","","","","","","no"
"RVTR582908","Surfer Joe","surfaris","","","","","","","","","","","","","","","","","no"
"RVTR582971","Just Drive","Erin Kinsey","","","","","","","","","","","","","","","","","no"
"RVTR582987","Shout","The Isley Brothers","","","","","","","","","","","","","","","","","no"
"RVTR583061","I Don'T Want Set World On Fire","Tommy Tucker v/Amy Arnell","","","","","","","","","","","","","","","","","no"
"RVTR583099","Movin' Out Anthony'S Song","billy joel","","","","","","","","","","","","","","","","","no"
"RVTR583146","Wildfire","Michael Murphy","","","","","","","","","","","","","","","","","no"
"RVTR583148","A Little Bit Like Magic","king harvest","","","","","","","","","","","","","","","","","no"
"RVTR583161","Apache","cliff richard","","","","","","","","","","","","","","","","","no"
"RVTR583184","She Won'T Dance With Me","rod stewart","","","","","","","","","","","","","","","","","no"
"RVTR583226","You Lost Me","christina aguilera","","","","","","","","","","","","","","","","","no"
"RVTR583227","The Answer To My Prayer","neil sedaka","","","","","","","","","","","","","","","","","no"
"RVTR583251","Clint Eastwood Ed Case Sweetie Irie Refix","gorillaz","","","","","","","","","","","","","","","","","no"
"RVTR583305","Hide A Way Feat Kelly Rich","Nu Soul","","","","","","","","","","","","","","","","","no"
"RVTR583311","Smack That","Akon Ft. Eminem","","","","","","","","","","","","","","","","","no"
"RVTR583319","Baby Don'T Forget My Number","milli vanilli","","","","","","","","","","","","","","","","","no"
"RVTR583320","Baby Don'T Forget My Number","milli vanilli","","","","","","","","","","","","","","","","","no"
"RVTR583324","My Life Would Suck Without You","glee cast","","","","","","","","","","","","","","","","","no"
"RVTR583330","Forget You Clean","Cee Lo Green","","","","","","","","","","","","","","","","","no"
"RVTR583383","Quiet Village","Martin Denny","","","","","","","","","","","","","","","","","no"
"RVTR583398","Give Peace A Chance","The Peace Choir","","","","","","","","","","","","","","","","","no"
"RVTR583411","Let Me In","sensations","","","","","","","","","","","","","","","","","no"
"RVTR583415","Live And Learn","marshall crenshaw","","","","","","","","","","","","","","","","","no"
"RVTR583428","Little Miss Cant Be Wrong","spin doctors","","","","","","","","","","","","","","","","","no"
"RVTR583504","Top Of The World","The Pussycat Dolls","","","","","","","","","","","","","","","","","no"
"RVTR583599","La Bomba","azul azul","","","","","","","","","","","","","","","","","no"
"RVTR583648","Death Bed Coffee For Your Head","powfu","","","","","","","","","","","","","","","","","no"
"RVTR583746","Raw Shit","dababy","","","","","","","","","","","","","","","","","no"
"RVTR583750","Wabash Cannonball","Roy Acuff & His Smokey Mountain Boys","","","","","","","","","","","","","","","","","no"
"RVTR583764","How To Love","christina grimmie","","","","","","","","","","","","","","","","","no"
"RVTR583836","The Bomber","james gang","","","","","","","","","","","","","","","","","no"
"RVTR583841","Double Down","lil baby","","","","","","","","","","","","","","","","","no"
"RVTR583849","Modern Jam","travis scott","","","","","","","","","","","","","","","","","no"
"RVTR583851","Deserve You","justin bieber","","","","","","","","","","","","","","","","","no"
"RVTR583858","Alliigator Tears","beyonce","","","","","","","","","","","","","","","","","no"
"RVTR583883","Finders Keepers Losers Weepers","nella dodds","","","","","","","","","","","","","","","","","no"
"RVTR583893","Seek Destroy","sza","","","","","","","","","","","","","","","","","no"
"RVTR583904","Who","jimin","","","","","","","","","","","","","","","","","no"
"RVTR583930","Mirror Mirror","diana ross","","","","","","","","","","","","","","","","","no"
"RVTR583937","I Can'T Say Goodbye","The Fireflies","","","","","","","","","","","","","","","","","no"
"RVTR583974","Never Judge A Cover By Its Book The Clarke Duke Project","Stanley Clarke","","","","","","","","","","","","","","","","","no"
"RVTR584030","Mama Was A Rock And Roll Singer Papa Used To Write All Her Songs Part 1","sonny","","","","","","","","","","","","","","","","","no"
"RVTR584076","The Theme From A Summer Place","percy faith and his orchestra","","","","","","","","","","","","","","","","","no"
"RVTR584178","Get Together","big mountain","","","","","","","","","","","","","","","","","no"
"RVTR584179","Sexy Chick","david guetta","","","","","","","","","","","","","","","","","no"
"RVTR584203","Pink Pony Club","chappell roan","","","","","","","","","","","","","","","","","no"
"RVTR584209","Know My Rights","6lack","","","","","","","","","","","","","","","","","no"
"RVTR584214","I Like To Move It","reel 2 real","","","","","","","","","","","","","","","","","no"
"RVTR584229","Prince Igor","Warren G Feat. Sissel","","","","","","","","","","","","","","","","","no"
"RVTR584262","Lovin' Every Minute Of It","loverboy","","","","","","","","","","","","","","","","","no"
