rvtr,rvar,track_title,track_artist,album_id,rval,album_title,album_artist,release_year,first_billboard_200_date,chronology_value,track_position,artwork_available,relationship_sources,cross_artist,duplicate_rows_removed,current_primary_heuristic,historical_album,artwork_album
"RVTR427301","RVAR006379","Fire","ohio players","37786","RVAL915417","Fire","RVAR006379","1974","1974-11-23","release_year:1974","9","yes","canonical_album_tracks|canonical_album_tracks","no","0","37786","37786","37786"
"RVTR427766","RVAR007298","Man In The Mirror","michael jackson","39804","RVAL143727","Bad","RVAR007298","1987","1987-09-26","release_year:1987","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","39804","39804","39804"
"RVTR427830","RVAR006574","Lonely Wind","kansas","38306","RVAL715262","Kansas","RVAR006574","1974","1974-06-15","release_year:1974","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","38306","38306","38306"
"RVTR427861","RVAR005487","Ashes By Now","lee ann womack","34384","RVAL763409","I Hope You Dance","RVAR005487","2000","2000-06-10","release_year:2000","6","yes","canonical_track_album_links|canonical_album_tracks","no","1","34384","34384","34384"
"RVTR428090","RVAR008300","Elvira","The Oak Ridge Boys","42035","RVAL626042","Fancy Free","RVAR008300","1981","1981-06-13","release_year:1981","3","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","42030","42035","42035"
"RVTR428453","RVAR005078","Rock Steady","aretha franklin","33396","RVAL585556","Young, Gifted And Black","RVAR005078","1972","1972-02-19","release_year:1972","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","33396","33396","33396"
"RVTR428728","RVAR003091","Satisfied","richard marx","28559","RVAL941637","Repeat Offender","RVAR003091","1989","1989-05-20","release_year:1989","7","yes","canonical_track_album_links|canonical_album_tracks","no","1","28559","28559","28559"
"RVTR429475","RVAR000911","Hey Mambo","barry manilow","23701","RVAL506441","Swing Street","RVAR000911","1987","1987-12-12","release_year:1987","5","yes","canonical_album_tracks|canonical_album_tracks","no","0","23701","23701","23701"
"RVTR429478","RVAR007298","I Wanna Be Where You Are","michael jackson","39812","RVAL646051","Got To Be There","RVAR007298","1972","1972-02-19","release_year:1972","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","39812","39812","39812"
"RVTR429634","RVAR006833","Mr Pitiful","otis redding","38863","RVAL308326","King & Queen","RVAR006833","1967","1967-04-22","release_year:1967","12","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","1","38862","38863","38863"
"RVTR429997","RVAR004839","25 Or 6 To 4","chicago","32681","RVAL314000","Chicago At Carnegie Hall","RVAR004839","1971","1971-11-13","release_year:1971","19","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","32678","32681","32681"
"RVTR430203","RVAR006296","The One","elton john","37644","RVAL777352","The One","RVAR006296","1992","1992-07-11","release_year:1992","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","37630","37644","37644"
"RVTR430448","RVAR001826","Back Then","mike jones","25819","RVAL984417","Who Is Mike Jones?","RVAR001826","2005","2005-05-07","release_year:2005","13","yes","canonical_album_tracks|canonical_album_tracks","no","0","25817","25819","25819"
"RVTR430605","RVAR007695","Heartbreaker","pat benatar","40541","RVAL826673","In The Heat Of The Night","RVAR007695","1979","1979-10-20","release_year:1979","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","40534","40541","40541"
"RVTR430667","RVAR008069","Set Me Free","The Kinks","41548","RVAL272870","Kinks-Size","RVAR008069","1965","1965-04-03","release_year:1965","6","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","41546","41548","41548"
"RVTR430900","RVAR001483","Between Her Goodbye And My Hello","gladys knight and the pips","25124","RVAL789605","Knight Time","RVAR001483","1974","1974-03-16","release_year:1974","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","25124","25124","25124"
"RVTR431165","RVAR001534","I See It Now","tracy lawrence","25270","RVAL893318","I See It Now","RVAR001534","1994","1994-10-08","release_year:1994","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","25270","25270","25270"
"RVTR431211","RVAR003458","Tennessee Waltz","sam cooke","29588","RVAL630881","Ain't That Good News","RVAR003458","1964","1964-04-04","release_year:1964","6","yes","canonical_album_tracks|canonical_album_tracks","no","0","29588","29588","29588"
"RVTR431328","RVAR005829","U Know What'S Up","donell jones","35150","RVAL379977","Where I Wanna Be","RVAR005829","1999","1999-10-30","release_year:1999","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","35150","35150","35150"
"RVTR431474","RVAR004068","And So It Goes","billy joel","30875","RVAL676898","Storm Front","RVAR004068","1989","1989-11-04","release_year:1989","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30875","30875","30875"
"RVTR431632","RVAR006211","Wide Open Spaces","dixie chicks","37459","RVAL039938","Wide Open Spaces","RVAR006211","1998","1998-02-14","release_year:1998","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","37459","37459","37459"
"RVTR431915","RVAR000506","Wear Your Love Like Heaven","donovan","22838","RVAL827766","Wear Your Love Like Heaven","RVAR000506","1967","1967-12-30","release_year:1967","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","22820","22838","22838"
"RVTR432032","RVAR000166","Let It Go Let It Flow","dave mason","22157","RVAL307458","The Best Of Dave Mason","RVAR000166","1974","1974-06-29","release_year:1974","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","22153","22157","22157"
"RVTR432734","RVAR008932","Bird Dog","The Everly Brothers","43292","RVAL035285","The Everly Brothers' Original Greatest Hits","RVAR008932","1970","1970-07-18","release_year:1970","6","yes","canonical_album_tracks|canonical_track_album_links","no","1","43291","43292","43292"
"RVTR432819","RVAR004621","Hurt So Bad","little anthony and the imperials","32091","RVAL668325","Goin' Out Of My Head","RVAR004621","1965","1965-02-20","release_year:1965","5","yes","canonical_album_tracks|canonical_album_tracks","no","0","32091","32091","32091"
"RVTR433500","RVAR000643","You Give Love A Bad Name","bon jovi","23091","RVAL177712","Slippery When Wet","RVAR000643","1986","1986-09-13","release_year:1986","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23082","23091","23091"
"RVTR433569","RVAR003827","Dr Feelgood","motley crue","30412","RVAL865124","Motley Crue","RVAR003827","1994","1994-04-02","release_year:1994","9","no","canonical_album_tracks|canonical_album_tracks","no","1","30412","30412",""
"RVTR433913","RVAR005350","Wicked Game","chris isaak","34097","RVAL789775","Heart Shaped World","RVAR005350","1989","1989-07-15","release_year:1989","5","yes","canonical_album_tracks|canonical_album_tracks","no","0","34097","34097","34097"
"RVTR434618","RVAR008795","Nashville Cats","The Lovin' Spoonful","42970","RVAL276418","Hums Of The Lovin' Spoonful","RVAR008795","1966","1966-12-17","release_year:1966","9","yes","canonical_album_tracks|canonical_album_tracks","no","0","42966","42970","42970"
"RVTR434886","RVAR005495","Where Do Broken Hearts Go","whitney houston","34408","RVAL722869","Whitney","RVAR005495","1987","1987-06-27","release_year:1987","10","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","34408","34408","34408"
"RVTR435080","RVAR001115","Flirtin' With Disaster","molly hatchet","24232","RVAL633253","Flirtin' With Disaster","RVAR001115","1979","1979-09-29","release_year:1979","6","yes","canonical_album_tracks|canonical_album_tracks","no","0","24232","24232","24232"
"RVTR435109","RVAR004705","Bungle In The Jungle","jethro tull","32421","RVAL394029","War Child","RVAR004705","1974","1974-10-26","release_year:1974","7","yes","canonical_album_tracks|canonical_album_tracks","no","0","32421","32421","32421"
"RVTR435184","RVAR002769","Then The Morning Comes","smash mouth","27929","RVAL065410","Astro Lounge","RVAR002769","1999","1999-06-26","release_year:1999","9","yes","canonical_album_tracks|canonical_album_tracks","no","0","27928","27929","27929"
"RVTR435199","RVAR002301","Valerie","steve winwood","26789","RVAL662037","Talking Back To The Night","RVAR002301","1982","1982-08-21","release_year:1982","6","yes","canonical_track_album_links|canonical_album_tracks","no","1","26783","26789","26789"
"RVTR435543","RVAR008111","Melissa","The Allman Brothers Band","41633","RVAL014497","Eat A Peach","RVAR008111","1972","1972-03-18","release_year:1972","3","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41624","41633","41633"
"RVTR436012","RVAR008897","Touch And Go","The Cars","43194","RVAL657744","Panorama","RVAR008897","1980","1980-09-06","release_year:1980","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","43194","43194","43194"
"RVTR437155","RVAR004998","If I Can'T Have You","yvonne elliman","33192","RVAL125757","Night Flight","RVAR004998","1978","1978-03-11","release_year:1978","6","yes","canonical_album_tracks|canonical_album_tracks","no","0","33192","33192","33192"
"RVTR437439","RVAR004220","Josie","steely dan","31211","RVAL911915","Aja","RVAR004220","1977","1977-10-15","release_year:1977","2","yes","canonical_track_album_links|canonical_album_tracks","no","1","31211","31211","31211"
"RVTR437780","RVAR004220","My Old School","steely dan","31214","RVAL256410","Countdown To Ecstasy","RVAR004220","1973","1973-07-21","release_year:1973","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","31214","31214","31214"
"RVTR437897","RVAR004500","Ode To Billie Joe","bobbie gentry","31836","RVAL045291","Ode To Billie Joe","RVAR004500","1967","1967-09-16","release_year:1967","10","yes","canonical_album_tracks|canonical_track_album_links","no","1","31834","31836","31836"
"RVTR437965","RVAR008273","You Better You Bet","The Who","41948","RVAL298634","Face Dances","RVAR008273","1981","1981-04-04","release_year:1981","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","41948","41948","41953"
"RVTR438195","RVAR004638","Mic Drop","bts","32121","RVAL452465","Love Yourself: Her","RVAR004638","2017","2017-10-07","release_year:2017","7","yes","canonical_album_tracks|canonical_track_album_links","no","0","32120","32121","32121"
"RVTR438250","RVAR005223","Better Life","keith urban","33812","RVAL543594","Be Here","RVAR005223","2004","2004-10-09","release_year:2004","2","yes","canonical_track_album_links|canonical_album_tracks","no","1","33812","33812","33812"
"RVTR438263","RVAR000924","Is It Love That We'Re Missin'","quincy jones","23754","RVAL433480","I Heard That !!","RVAR000924","1976","1976-10-02","release_year:1976","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23754","23754","23754"
"RVTR438603","RVAR004102","Hot Blooded","foreigner","30933","RVAL036952","Double Vision","RVAR004102","1978","1978-07-08","release_year:1978","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30929","30933","30933"
"RVTR438653","RVAR002745","Do You Remember","phil collins","27757","RVAL974010","...But Seriously","RVAR002745","1989","1989-12-02","release_year:1989","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","27757","27757","27757"
"RVTR438768","RVAR005813","I Kissed A Girl","katy perry","35111","RVAL148637","One Of The Boys","RVAR005813","2008","2008-07-05","release_year:2008","1","yes","canonical_track_album_links|canonical_album_tracks","no","1","35111","35111","35111"
"RVTR438781","RVAR007793","Lucky One","amy grant","40870","RVAL429787","House Of Love","RVAR007793","1994","1994-09-10","release_year:1994","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","40870","40870","40870"
"RVTR438813","RVAR006730","Suburbia","pet shop boys","38681","RVAL559397","Please","RVAR006730","1986","1986-04-19","release_year:1986","5","yes","canonical_album_tracks|canonical_album_tracks","no","0","38672","38681","38681"
"RVTR439084","RVAR004337","When We Make Love","alabama","31471","RVAL639964","Roll On","RVAR004337","1984","1984-02-11","release_year:1984","7","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","1","31464","31471","31471"
"RVTR439196","RVAR000643","Bed Of Roses","bon jovi","23087","RVAL305805","Keep The Faith","RVAR000643","1992","1992-11-21","release_year:1992","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23082","23087","23087"
"RVTR439301","RVAR005887","Union Of The Snake","duran duran","35286","RVAL726495","Seven And The Ragged Tiger","RVAR005887","1983","1983-12-10","release_year:1983","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","35276","35286","35286"
"RVTR439593","RVAR000873","Shine A Little Love","electric light orchestra","23549","RVAL305954","Discovery","RVAR000873","1979","1979-06-23","release_year:1979","1","yes","canonical_album_tracks|canonical_track_album_links","no","1","23549","23549","23549"
"RVTR439965","RVAR000114","Tight Rope","leon russell","21962","RVAL719804","Carney","RVAR000114","1972","1972-07-15","release_year:1972","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","21962","21962","21962"
"RVTR440365","RVAR005887","The Reflex","duran duran","35286","RVAL726495","Seven And The Ragged Tiger","RVAR005887","1983","1983-12-10","release_year:1983","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","35276","35286","35286"
"RVTR440604","RVAR001348","Jackie Blue","ozark mountain daredevils","24736","RVAL097364","It'll Shine When It Shines","RVAR001348","1974","1974-12-14","release_year:1974","4","yes","canonical_track_album_links|canonical_album_tracks","no","1","24736","24736","24736"
"RVTR441650","RVAR000175","Starman","david bowie","22212","RVAL971590","The Rise And Fall Of Ziggy Stardust And The Spiders From Mars","RVAR000175","1972","1972-06-17","release_year:1972","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","22182","22212","22212"
"RVTR441860","RVAR005271","Candy Shop","50 cent","33905","RVAL292510","The Massacre","RVAR005271","2005","2005-03-19","release_year:2005","7","yes","canonical_album_tracks|canonical_album_tracks","no","0","33905","33905","33905"
"RVTR441930","RVAR000404","I Like To Live The Love","b.b. king","22663","RVAL751447","To Know You Is To Love You","RVAR000404","1973","1973-09-08","release_year:1973","2","yes","canonical_track_album_links|canonical_album_tracks","no","1","22651","22663","22663"
"RVTR442301","RVAR004654","These Dreams","heart","32207","RVAL856326","Heart","RVAR004654","1985","1985-07-13","release_year:1985","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","32207","32207","32207"
"RVTR442605","RVAR005447","Chasing Cars","snow patrol","34314","RVAL514563","Eyes Open","RVAR005447","2006","2006-05-27","release_year:2006","2","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","34314","34314","34314"
"RVTR442740","RVAR000911","Ready To Take A Chance Again","barry manilow","23684","RVAL932224","Greatest Hits","RVAR000911","1978","1978-12-02","release_year:1978","3","yes","canonical_album_tracks|canonical_track_album_links","no","0","23712","23684","23684"
"RVTR442816","RVAR006989","Beds Are Burning","midnight oil","39218","RVAL378034","Diesel And Dust","RVAR006989","1988","1988-02-13","release_year:1988","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","39218","39218","39218"
"RVTR443323","RVAR002395","Silver Threads And Golden Needles","linda ronstadt","27073","RVAL774295","Don't Cry Now","RVAR002395","1973","1973-10-20","release_year:1973","3","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","27073","27073","27073"
"RVTR443450","RVAR000692","I Want It That Way","backstreet boys","23196","RVAL556297","Millennium","RVAR000692","1999","1999-06-05","release_year:1999","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","23196","23196","23196"
"RVTR443555","RVAR000506","Hurdy Gurdy Man","donovan","22836","RVAL616403","The Hurdy Gurdy Man","RVAR000506","1968","1968-10-19","release_year:1968","12","yes","canonical_track_album_links|canonical_album_tracks","no","1","22836","22836","22836"
"RVTR443941","RVAR001754","Could It Be","jaheim","25683","RVAL949126","[Ghetto Love]","RVAR001754","2001","2001-03-31","release_year:2001","6","yes","canonical_album_tracks|canonical_album_tracks","no","0","25683","25683","25686"
"RVTR443948","RVAR000001","Already Gone","Eagles","21681","RVAL474437","On The Border","RVAR000001","1974","1974-04-20","release_year:1974","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","21681","21681","21681"
"RVTR443998","RVAR008285","Long Haired Country Boy","The Charlie Daniels Band","41995","RVAL772346","Fire On The Mountain","RVAR008285","1974","1974-12-28","release_year:1974","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","41994","41995","41995"
"RVTR444293","RVAR002713","Keg In The Closet","kenny chesney","27699","RVAL971531","When The Sun Goes Down","RVAR002713","2004","2004-02-21","release_year:2004","7","yes","canonical_album_tracks|canonical_album_tracks","no","0","27699","27699","27699"
"RVTR444849","RVAR001453","Rocket","def leppard","25044","RVAL211181","Hysteria","RVAR001453","1987","1987-08-22","release_year:1987","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","25044","25044","25044"
"RVTR445441","RVAR007359","This Ole Boy","craig morgan","39945","RVAL029613","This Ole Boy","RVAR007359","2012","2012-03-17","release_year:2012","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","39944","39945","39945"
"RVTR445537","RVAR005183","Leopard Skin Pill Box Hat","bob dylan","33675","RVAL267579","Blonde On Blonde","RVAR005183","1966","1966-07-23","release_year:1966","11","yes","canonical_track_album_links|canonical_album_tracks","no","1","33675","33675","33675"
"RVTR445761","RVAR003361","Misunderstanding","genesis","29177","RVAL485863","Duke","RVAR003361","1980","1980-04-26","release_year:1980","5","yes","canonical_album_tracks|canonical_album_tracks","no","0","29177","29177","29177"
"RVTR445870","RVAR005706","The Heart Of The Matter","don henley","34857","RVAL099848","The End Of The Innocence","RVAR005706","1989","1989-07-15","release_year:1989","10","yes","canonical_album_tracks|canonical_album_tracks","no","0","34857","34857","34857"
"RVTR445924","RVAR007696","For Once In My Life","tony bennett","40553","RVAL729601","For Once In My Life","RVAR007696","1968","1968-01-13","release_year:1968","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","40553","40553","40553"
"RVTR445942","RVAR000001","I Can'T Tell You Why","Eagles","21678","RVAL215420","Greatest Hits: Volume 2","RVAR000001","1982","1982-11-13","release_year:1982","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","21683","21678","21678"
"RVTR446533","RVAR001772","Raise Your Weapon","deadmau5","25738","RVAL247230","4X4=12","RVAR001772","2010","2010-12-25","release_year:2010","10","yes","canonical_album_tracks|canonical_album_tracks","no","0","25738","25738","25738"
"RVTR446591","RVAR005286","Lifeline","papa roach","33943","RVAL313494","Metamorphosis","RVAR005286","2009","2009-04-11","release_year:2009","5","yes","canonical_album_tracks|canonical_album_tracks","no","0","33943","33943","33943"
"RVTR446708","RVAR006010","Runaway Rita","leif garrett","35522","RVAL371045","Leif Garrett","RVAR006010","1977","1977-12-17","release_year:1977","8","yes","canonical_track_album_links|canonical_album_tracks","no","1","35522","35522","35522"
"RVTR446970","RVAR004068","Only The Good Die Young","billy joel","30881","RVAL571807","The Stranger","RVAR004068","1977","1977-10-08","release_year:1977","6","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30860","30881","30881"
"RVTR447148","RVAR006050","Who'S Crying Now","journey","35597","RVAL437992","Escape","RVAR006050","1981","1981-08-08","release_year:1981","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","35597","35597","35597"
"RVTR448418","RVAR002928","I Need You","america","28220","RVAL579560","America","RVAR002928","1972","1972-02-19","release_year:1972","7","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","28220","28220","28220"
"RVTR448809","RVAR003375","Emotions","mariah carey","29209","RVAL517748","Emotions","RVAR003375","1991","1991-10-05","release_year:1991","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","29202","29209","29209"
"RVTR448915","RVAR001690","What Do Ya Think About That","montgomery gentry","25583","RVAL446396","Some People Change","RVAR001690","2006","2006-11-11","release_year:2006","8","yes","canonical_album_tracks|canonical_album_tracks","no","0","25583","25583","25583"
"RVTR449824","RVAR008752","We Need Order","The Chi-lites","42920","RVAL282495","The Chi-Lites Greatest Hits","RVAR008752","1972","1972-10-21","release_year:1972","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","42913","42920","42920"
"RVTR449839","RVAR005344","The Best","tina turner","34072","RVAL513597","Foreign Affair","RVAR005344","1989","1989-10-07","release_year:1989","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","34070","34072","34072"
"RVTR449987","RVAR000031","Some Beach","blake shelton","21752","RVAL090682","Blake Shelton's Barn & Grill","RVAR000031","2004","2004-11-13","release_year:2004","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","21752","21752","21752"
"RVTR450417","RVAR005645","Little Lies","fleetwood mac","34705","RVAL510721","Tango In The Night","RVAR005645","1987","1987-05-02","release_year:1987","7","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","0","34705","34705","34705"
"RVTR450695","RVAR006674","Sleep Without You","brett young","38554","RVAL185489","Brett Young EP","RVAR006674","2016","2016-10-08","release_year:2016","1","yes","canonical_album_tracks|canonical_track_album_links","no","1","38553","38554","38554"
"RVTR450983","RVAR000911","Ships","barry manilow","23697","RVAL978598","One Voice","RVAR000911","1979","1979-10-20","release_year:1979","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","23697","23697","23697"
"RVTR451316","RVAR005706","The Last Worthless Evening","don henley","34857","RVAL099848","The End Of The Innocence","RVAR005706","1989","1989-07-15","release_year:1989","4","yes","canonical_album_tracks|canonical_album_tracks","no","0","34857","34857","34857"
"RVTR451494","RVAR003997","Cotton Candy","al hirt","30735","RVAL271152","Cotton Candy","RVAR003997","1964","1964-05-23","release_year:1964","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","30735","30735","30735"
"RVTR451605","RVAR002370","Starting Over Again","dolly parton","26966","RVAL860867","Dolly,dolly,dolly","RVAR002370","1980","1980-05-03","release_year:1980","1","yes","canonical_album_tracks|canonical_track_album_links","no","0","26966","26966","26966"
"RVTR451930","RVAR001035","Forever","kenny loggins","24053","RVAL632725","Vox Humana","RVAR001035","1985","1985-04-20","release_year:1985","6","yes","canonical_album_tracks|canonical_album_tracks","no","0","24053","24053","24053"
"RVTR452096","RVAR003870","Still Crazy After All These Years","paul simon","30507","RVAL557122","Still Crazy After All These Years","RVAR003870","1975","1975-10-25","release_year:1975","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30498","30507","30507"
"RVTR452100","RVAR005773","Waiting For You","seal","35020","RVAL356630","Seal IV","RVAR005773","2003","2003-09-27","release_year:2003","3","yes","canonical_album_tracks|canonical_album_tracks","no","1","35017","35020","35020"
"RVTR452117","RVAR001842","No More Lonely Nights","paul mccartney","25851","RVAL322747","Give My Regards To Broad Street","RVAR001842","1984","1984-11-10","release_year:1984","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","2","25842","25851","25851"
"RVTR452285","RVAR003190","Never Knew Love Like This Before","stephanie mills","28825","RVAL406558","Sweet Sensation","RVAR003190","1980","1980-05-03","release_year:1980","7","yes","canonical_album_tracks|canonical_track_album_links","no","1","28824","28825","28825"
"RVTR453728","RVAR002304","We Can Work It Out","stevie wonder","26811","RVAL956055","Signed Sealed & Delivered","RVAR002304","1970","1970-08-29","release_year:1970","2","yes","canonical_album_tracks|canonical_album_tracks","no","0","26814","26811","26811"
"RVTR453845","RVAR003505","Still","commodores","29675","RVAL415776","Midnight Magic","RVAR003505","1979","1979-08-18","release_year:1979","4","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","29675","29675","29675"
"RVTR453848","RVAR005976","I Want Her","keith sweat","35488","RVAL037858","Make It Last Forever","RVAR005976","1988","1988-01-09","release_year:1988","3","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","1","35488","35488","35488"
"RVTR454415","RVAR005286","Forever","papa roach","33944","RVAL624114","The Paramour Sessions","RVAR005286","2006","2006-09-30","release_year:2006","13","yes","canonical_track_album_links|canonical_album_tracks","no","1","33944","33944","33944"
"RVTR454532","RVAR004220","Hey Nineteen","steely dan","31216","RVAL221737","Gaucho","RVAR004220","1980","1980-12-06","release_year:1980","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","31210","31216","31216"
"RVTR454893","RVAR002767","Orange Blossom Special","johnny cash","27907","RVAL488499","Orange Blossom Special","RVAR002767","1965","1965-03-20","release_year:1965","1","yes","canonical_album_tracks|canonical_album_tracks","no","0","27898","27907","27907"
"RVTR455388","RVAR000023","Love Me Tonight","head east","21731","RVAL974089","Flat As A Pancake","RVAR000023","1975","1975-08-30","release_year:1975","7","yes","canonical_album_tracks|canonical_track_album_links","no","1","21731","21731","21731"
"RVTR455488","RVAR002928","Only In Your Heart","america","28229","RVAL408433","Homecoming","RVAR002928","1972","1972-12-02","release_year:1972","5","yes","canonical_album_tracks|canonical_track_album_links|canonical_album_tracks","no","0","28229","28229","28229"
"RVTR455815","RVAR008936","Let Your Hair Down","The Temptations","43296","RVAL948870","1990","RVAR008936","1973","1973-12-29","release_year:1973","3","yes","canonical_track_album_links|canonical_album_tracks","no","1","43296","43296","43296"
"RVTR456366","RVAR004068","Say Goodbye To Hollywood","billy joel","30882","RVAL413501","Turnstiles","RVAR004068","1976","1976-06-05","release_year:1976","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","30874","30882","30882"
"RVTR456408","RVAR000445","Warm And Tender Love","percy sledge","22724","RVAL635652","When A Man Loves A Woman","RVAR000445","1966","1966-06-04","release_year:1966","2","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","22723","22724","22724"
"RVTR456496","RVAR001205","No More Tears","ozzy osbourne","24452","RVAL504590","No More Tears","RVAR001205","1991","1991-10-05","release_year:1991","5","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","24452","24452","24452"
"RVTR456819","RVAR008670","There Goes Another Love Song","The Outlaws","42735","RVAL540330","Outlaws","RVAR008670","1975","1975-08-09","release_year:1975","9","yes","canonical_track_album_links|canonical_album_tracks","no","1","42735","42735","42735"
"RVTR456826","RVAR005645","Tusk","fleetwood mac","34695","RVAL261741","Greatest Hits","RVAR005645","1988","1988-12-10","release_year:1988","8","yes","canonical_track_album_links|canonical_album_tracks|canonical_album_tracks","no","0","34695","34695","34695"
"RVTR457146","RVAR006104","Forever My Lady","jodeci","35712","RVAL703608","Forever My Lady","RVAR006104","1991","1991-09-14","release_year:1991","3","yes","canonical_album_tracks|canonical_album_tracks","no","0","35712","35712","35712"
"RVTR457200","RVAR008606","Georgia On My Mind","The Righteous Brothers","42623","RVAL071984","Right Now!","RVAR008606","1965","1965-01-02","release_year:1965","8","yes","canonical_album_tracks|canonical_album_tracks","no","0","42623","42623","42623"
"RVTR457416","RVAR004582","Rocky Mountain Way","joe walsh","31995","RVAL361364","The Smoker You Drink, The Player You Get","RVAR004582","1973","1973-06-23","release_year:1973","1","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks","no","0","31995","31995","31995"
"RVTR457622","RVAR003361","Throwing It All Away","genesis","29181","RVAL840138","Invisible Touch","RVAR003361","1986","1986-06-28","release_year:1986","7","yes","canonical_album_tracks|canonical_album_tracks|canonical_album_tracks|canonical_track_album_links","no","1","29181","29181","29181"
