rvtr,rvar,track_title,track_artist,album_id,rval,album_title,album_artist,release_year,first_billboard_200_date,chronology_value,track_position,artwork_available,relationship_sources,cross_artist,duplicate_rows_removed,current_primary_heuristic,historical_album,artwork_album
"RVTR611783","","Nutbush City Limits","ike","","","","","","","","","","","","","","",""
"RVTR787099","","Ooh Poo Pah Doo","ike","","","","","","","","","","","","","","",""
"RVTR633602","","Poor Fool","ike","","","","","","","","","","","","","","",""
"RVTR112335","","Proud Mary","ike","","","","","","","","","","","","","","",""
"RVTR221181","","River Deep Mountain High","ike","","","","","","","","","","","","","","",""
"RVTR302224","","Sexy Ida Part 1","ike","","","","","","","","","","","","","","",""
"RVTR895442","","The Hunter","ike","","","","","","","","","","","","","","",""
"RVTR016612","","Tra La La La La","ike","","","","","","","","","","","","","","",""
"RVTR500214","","Up In Heah","ike","","","","","","","","","","","","","","",""
"RVTR328890","","You Should'A Treated Me Right","ike","","","","","","","","","","","","","","",""
"RVTR686860","","Down The Aisle","ike clanton","","","","","","","","","","","","","","",""
"RVTR935728","","Sugar Plum","ike clanton","","","","","","","","","","","","","","",""
"RVTR833979","","I'Ll Take Her","ill al skratch","","","","","","","","","","","","","","",""
"RVTR282277","","We Getz Busy","illegal","","","","","","","","","","","","","","",""
"RVTR608931","","Tell Me Something","indecent obsession","","","","","","","","","","","","","","",""
"RVTR013473","","Just As Long As You Need Me Part I","independents","","","","","","","","","","","","","","",""
"RVTR765869","","Beautiful Flower","india.arie","","","","","","","","","","","","","","",""
"RVTR296905","","I Am Not My Hair","india.arie","","","","","","","","","","","","","","",""
"RVTR633816","","State Of The Union","industry","","","","","","","","","","","","","","",""
"RVTR188345","","1 2 3 4 5 6 7 Count The Days","inez","","","","","","","","","","","","","","",""
"RVTR712655","","Ask Me","inez foxx","","","","","","","","","","","","","","",""
"RVTR721970","","Hi Diddle Diddle","inez foxx","","","","","","","","","","","","","","",""
"RVTR365595","","Hurt By Love","inez foxx","","","","","","","","","","","","","","",""
"RVTR264587","","Mockingbird","inez foxx","","","","","","","","","","","","","","",""
"RVTR098377","","Think","information society","","","","","","","","","","","","","","",""
"RVTR905704","","More Hearts Than Mine","ingrid andress","","","","","","","","","","","","","","",""
"RVTR786036","","Wishful Drinking","ingrid andress","","","","","","","","","","","","","","",""
"RVTR317808","","Here Comes The Hotstepper From Ready To Wear","ini kamoze","","","","","","","","","","","","","","",""
"RVTR541688","","Listen Me Tic Woyoi","ini kamoze","","","","","","","","","","","","","","",""
"RVTR354765","","Fame","irene cara","","","","","","","","","","","","","","",""
"RVTR552868","","Flashdance What A Feeling","irene cara","","","","","","","","","","","","","","",""
"RVTR137886","","Out Here On My Own","irene cara","","","","","","","","","","","","","","",""
"RVTR230599","","The Dream","irene cara","","","","","","","","","","","","","","",""
"RVTR158801","","You Were Made For Me","irene cara","","","","","","","","","","","","","","",""
"RVTR882758","","Anyone Who Knows What Love Is Will Understand","irma thomas","","","","","","","","","","","","","","",""
"RVTR907103","","He'S My Guy","irma thomas","","","","","","","","","","","","","","",""
"RVTR038169","","Times Have Changed","irma thomas","","","","","","","","","","","","","","",""
"RVTR350758","","What'S Your Hurry Darlin'","ironhorse","","","","","","","","","","","","","","",""
"RVTR200815","","Down 4 U","irv gotti presents the inc","","","","","","","","","","","","","","",""
"RVTR103878","","Joy Pt I","isaac hayes","","","","","","","","","","","","","","",""
"RVTR277933","","Ain'T That Loving You For More Reasons Than One","isaac hayes","","","","","","","","","","","","","","",""
"RVTR106250","","Don'T Let Go","isaac hayes","","","","","","","","","","","","","","",""
"RVTR789172","","Let'S Stay Together","isaac hayes","","","","","","","","","","","","","","",""
"RVTR189410","","Que Pretendes","j balvin","","","","","","","","","","","","","","",""
"RVTR888468","","Sigue","j balvin","","","","","","","","","","","","","","",""
"RVTR171343","","Un Dia One Day","j balvin, dua lipa, bad bunny","","","","","","","","","","","","","","",""
"RVTR791958","","I'Ll Never Stop Loving You","j'son","","","","","","","","","","","","","","",""
"RVTR798433","","I Should Cheat On You","j'son","","","","","","","","","","","","","","",""
"RVTR937469","","Take A Look","j'son","","","","","","","","","","","","","","",""
"RVTR287421","","Arson","j-hope","","","","","","","","","","","","","","",""
"RVTR993265","","Chicken Noodle Soup","j-hope","","","","","","","","","","","","","","",""
"RVTR964457","","Killin' It Girl","j-hope","","","","","","","","","","","","","","",""
"RVTR783072","","Mona Lisa","j-hope","","","","","","","","","","","","","","",""
"RVTR087728","","More","j-hope","","","","","","","","","","","","","","",""
"RVTR227839","","On The Street","j-hope","","","","","","","","","","","","","","",""
"RVTR134535","","Sweet Dreams","j-hope","","","","","","","","","","","","","","",""
"RVTR311031","","Taxi","j. blackfoot","","","","","","","","","","","","","","",""
"RVTR458587","","100 Mil'","j. cole","","","","","","","","","","","","","","",""
"RVTR967656","","1985 Intro To The Fall Off","j. cole","","","","","","","","","","","","","","",""
"RVTR448138","","3001","j. cole","","","","","","","","","","","","","","",""
"RVTR807798","","7 Minute Drill","j. cole","","","","","","","","","","","","","","",""
"RVTR721458","","95 South","j. cole","","","","","","","","","","","","","","",""
"RVTR591405","","Album Of The Year Freestyle","j. cole","","","","","","","","","","","","","","",""
"RVTR105369","","Amari","j. cole","","","","","","","","","","","","","","",""
"RVTR711954","","Applying Pressure","j. cole","","","","","","","","","","","","","","",""
"RVTR595680","","Can'T Get Enough","j. cole","","","","","","","","","","","","","","",""
"RVTR892068","","Close","j. cole","","","","","","","","","","","","","","",""
"RVTR399868","","Clouds","j. cole","","","","","","","","","","","","","","",""
"RVTR351696","","Crocodile Tearz","j. cole","","","","","","","","","","","","","","",""
"RVTR996791","","Everybody Dies","j. cole","","","","","","","","","","","","","","",""
"RVTR307263","","False Prophets","j. cole","","","","","","","","","","","","","","",""
"RVTR743560","","Fever","j. cole","","","","","","","","","","","","","","",""
"RVTR885149","","Hello Miss Johnson","jack harlow","","","","","","","","","","","","","","",""
"RVTR573438","","I'D Do Anything To Make You Smile","jack harlow","","","","","","","","","","","","","","",""
"RVTR657228","","Just Us","jack harlow","","","","","","","","","","","","","","",""
"RVTR776852","","Lovin On Me","jack harlow","","","","","","","","","","","","","","",""
"RVTR448364","","Nail Tech","jack harlow","","","","","","","","","","","","","","",""
"RVTR882270","","Poison","jack harlow","","","","","","","","","","","","","","",""
"RVTR097308","","Suvs Black On Black","jack harlow","","","","","","","","","","","","","","",""
"RVTR387822","","They Don'T Love It","jack harlow","","","","","","","","","","","","","","",""
"RVTR506672","","Tyler Herro","jack harlow","","","","","","","","","","","","","","",""
"RVTR142474","","Way Out","jack harlow","","","","","","","","","","","","","","",""
"RVTR432083","","Whats Poppin","jack harlow","","","","","","","","","","","","","","",""
"RVTR975261","","Young Harleezy","jack harlow","","","","","","","","","","","","","","",""
"RVTR039400","","Patsy","jack scott","","","","","","","","","","","","","","",""
"RVTR395194","","Save My Soul","jack scott","","","","","","","","","","","","","","",""
"RVTR398963","","Steps 1 And 2","jack scott","","","","","","","","","","","","","","",""
"RVTR249103","","The Way I Walk","jack scott","","","","","","","","","","","","","","",""
"RVTR738906","","There Comes A Time","jack scott","","","","","","","","","","","","","","",""
"RVTR162930","","What In The World'S Come Over You","jack scott","","","","","","","","","","","","","","",""
"RVTR048930","","With Your Love","jack scott","","","","","","","","","","","","","","",""
"RVTR445371","","The Lady Of My Heart","jack wagner","","","","","","","","","","","","","","",""
"RVTR082374","","Another Way To Die","jack white","","","","","","","","","","","","","","",""
"RVTR585734","","Some Beautiful","jack wild","","","","","","","","","","","","","","",""
"RVTR547827","","Gang Gang","jackboys","","","","","","","","","","","","","","",""
"RVTR571663","","Out West","jackboys","","","","","","","","","","","","","","",""
"RVTR801017","","What To Do","jackboys","","","","","","","","","","","","","","",""
"RVTR590276","","Gatti","jackboys, pop smoke","","","","","","","","","","","","","","",""
"RVTR637794","","A Lifetime Of Loneliness","jackie deshannon","","","","","","","","","","","","","","",""
"RVTR860645","","Brighton Hill","jackie deshannon","","","","","","","","","","","","","","",""
"RVTR574710","","Come And Get Me","jackie deshannon","","","","","","","","","","","","","","",""
"RVTR853826","","Don'T Let The Flame Burn Out","jackie deshannon","","","","","","","","","","","","","","",""
"RVTR219202","","Faded Love","jackie deshannon","","","","","","","","","","","","","","",""
"RVTR863951","","I Can Make It With You","jackie deshannon","","","","","","","","","","","","","","",""
"RVTR277280","","It'S So Nice","jackie deshannon","","","","","","","","","","","","","","",""
"RVTR975424","","Love Will Find A Way","jackie deshannon","","","","","","","","","","","","","","",""
"RVTR650290","","Needles And Pins","jackie deshannon","","","","","","","","","","","","","","",""
"RVTR812928","","The Weight","jackie deshannon","","","","","","","","","","","","","","",""
"RVTR935688","","What The World Needs Now Is Love","jackie deshannon","","","","","","","","","","","","","","",""
"RVTR295468","","When You Walk In The Room","jackie deshannon","","","","","","","","","","","","","","",""
"RVTR184938","","You Keep Me Hangin' On Hurt So Bad","jackie deshannon","","","","","","","","","","","","","","",""
"RVTR439960","","Once A Night","jackie english","","","","","","","","","","","","","","",""
"RVTR182617","","Happy Vacation","jackie lee","","","","","","","","","","","","","","",""
"RVTR854879","","Precious Precious","jackie moore","","","","","","","","","","","","","","",""
"RVTR837139","","Sweet Charlie Babe","jackie moore","","","","","","","","","","","","","","",""
"RVTR297127","","I'Ve Got The Skill","jackie ross","","","","","","","","","","","","","","",""
"RVTR954189","","Jerk And Twine","jackie ross","","","","","","","","","","","","","","",""
"RVTR704562","","Talk That Talk","jackie wilson","","","","","","","","","","","","","","",""
"RVTR796173","","That'S Why I Love You So","jackie wilson","","","","","","","","","","","","","","",""
"RVTR563973","","The Greatest Hurt","jackie wilson","","","","","","","","","","","","","","",""
"RVTR171464","","The Tear Of The Year","jackie wilson","","","","","","","","","","","","","","",""
"RVTR434785","","The Way I Am","jackie wilson","","","","","","","","","","","","","","",""
"RVTR635718","","There'Ll Be No Next Time","jackie wilson","","","","","","","","","","","","","","",""
"RVTR690009","","To Be Loved","jackie wilson","","","","","","","","","","","","","","",""
"RVTR734699","","We Have Love","jackie wilson","","","","","","","","","","","","","","",""
"RVTR963196","","Years From Now","jackie wilson","","","","","","","","","","","","","","",""
"RVTR968667","","You Better Know It","jackie wilson","","","","","","","","","","","","","","",""
"RVTR692678","","You Don'T Know What It Means","jackie wilson","","","","","","","","","","","","","","",""
"RVTR679993","","You Got Me Walking","jackie wilson","","","","","","","","","","","","","","",""
"RVTR126713","","You Were Made For All My Love","jackie wilson","","","","","","","","","","","","","","",""
"RVTR504403","","Your One And Only Love","jackie wilson","","","","","","","","","","","","","","",""
"RVTR145913","","Think Twice","jackie wilson and lavern baker","","","","","","","","","","","","","","",""
"RVTR056552","","Corner Of The Sky","jackson 5","","","","","","","","","","","","","","",""
"RVTR679884","","Hallelujah Day","jackson 5","","","","","","","","","","","","","","",""
"RVTR849010","","I Am Love Parts I Ii","jackson 5","","","","","","","","","","","","","","",""
"RVTR706730","","Lookin' Through The Windows","jackson 5","","","","","","","","","","","","","","",""
"RVTR619236","","Mama'S Pearl","jackson 5","","","","","","","","","","","","","","",""
"RVTR888851","","Santa Claus Is Comin' To Town","jackson 5","","","","","","","","","","","","","","",""
"RVTR737600","","The Love You Save I Found That Girl","jackson 5","","","","","","","","","","","","","","",""
"RVTR419544","","I Wanna Love You From Class Act","jade","","","","","","","","","","","","","","",""
"RVTR309032","","Sugarhigh","jade anderson","","","","","","","","","","","","","","",""
"RVTR244950","","Good Luck Charm","jagged edge","","","","","","","","","","","","","","",""
"RVTR316751","","Gotta Be","jagged edge","","","","","","","","","","","","","","",""
"RVTR099677","","Best Thing Since Backroads","jake owen","","","","","","","","","","","","","","",""
"RVTR891348","","Don'T Think I Can'T Love You","jake owen","","","","","","","","","","","","","","",""
"RVTR388613","","Down To The Honkytonk","jake owen","","","","","","","","","","","","","","",""
"RVTR792905","","I Take What I Want","james","","","","","","","","","","","","","","",""
"RVTR725711","","Let Love Come Between Us","james","","","","","","","","","","","","","","",""
"RVTR817419","","Wish You Didn'T Have To Go","james","","","","","","","","","","","","","","",""
"RVTR586999","","Say You Won'T Let Go","james arthur","","","","","","","","","","","","","","",""
"RVTR062449","","Gonzo","james booker","","","","","","","","","","","","","","",""
"RVTR609000","","Ain'T It Funky Now Part 1","james brown","","","","","","","","","","","","","","",""
"RVTR087401","","Say It Loud I'M Black And I'M Proud Part 1","james brown","","","","","","","","","","","","","","",""
"RVTR073174","","Sex Machine Part I","james brown","","","","","","","","","","","","","","",""
"RVTR187829","","Soul Power Pt 1","james brown","","","","","","","","","","","","","","",""
"RVTR916779","","Spinning Wheel Pt 1","james brown","","","","","","","","","","","","","","",""
"RVTR251486","","Stoned To The Bone Part 1","james brown","","","","","","","","","","","","","","",""
"RVTR527142","","Super Bad Part 1 Part 2","james brown","","","","","","","","","","","","","","",""
"RVTR569118","","Talking Loud And Saying Nothing Part I","james brown","","","","","","","","","","","","","","",""
"RVTR738030","","The Payback Part I","james brown","","","","","","","","","","","","","","",""
"RVTR839217","","The Popcorn","james brown","","","","","","","","","","","","","","",""
"RVTR997885","","Tit For Tat Ain'T No Taking Back","james brown","","","","","","","","","","","","","","",""
"RVTR185936","","World Part 1","james brown","","","","","","","","","","","","","","",""
"RVTR131549","","Caldonia","james brown and his orchestra","","","","","","","","","","","","","","",""
"RVTR177644","","Out Of Sight","james brown and his orchestra","","","","","","","","","","","","","","",""
"RVTR461099","","The Things That I Used To Do","james brown and his orchestra","","","","","","","","","","","","","","",""
"RVTR652258","","Ain'T That A Groove Part 1","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR048525","","America Is My Home Pt 1","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR478906","","Baby You'Re Right","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR320947","","Bewildered","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR919079","","Bring It Up","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR013325","","Cold Sweat Part 1","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR006691","","Don'T Be A Drop Out","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR714361","","Every Beat Of My Heart","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR332710","","Get It Together Part 1","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR154612","","Have Mercy Baby","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR470817","","I Can'T Stand Myself When You Touch Me","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR114629","","I Don'T Mind","james brown and the famous flames","","","","","","","","","","","","","","",""
"RVTR608199","","Cuz It'S You Girl","james walsh gypsy band","","","","","","","","","","","","","","",""
"RVTR042083","","A Case Of You","james wolpert","","","","","","","","","","","","","","",""
"RVTR058331","","Cold Beer Calling My Name","jameson rodgers","","","","","","","","","","","","","","",""
"RVTR866148","","Some Girls","jameson rodgers","","","","","","","","","","","","","","",""
"RVTR204805","","Summer Sun","jamestown massacre","","","","","","","","","","","","","","",""
"RVTR966634","","Unpredictable","jamie foxx featuring ludacris","","","","","","","","","","","","","","",""
"RVTR400063","","My Little Marine","jamie horton","","","","","","","","","","","","","","",""
"RVTR384814","","Jungle","jamie n commons","","","","","","","","","","","","","","",""
"RVTR010024","","Somebody'S Hero","jamie o'neal","","","","","","","","","","","","","","",""
"RVTR214033","","I Spy For The Fbi","jamo thomas","","","","","","","","","","","","","","",""
"RVTR669519","","Tobacco Road","jamul","","","","","","","","","","","","","","",""
"RVTR630290","","Yoga","janelle monae","","","","","","","","","","","","","","",""
"RVTR740867","","All For You","janet","","","","","","","","","","","","","","",""
"RVTR910538","","Call On Me","janet","","","","","","","","","","","","","","",""
"RVTR709540","","Doesn'T Really Matter","janet","","","","","","","","","","","","","","",""
"RVTR373440","","Made For Now","janet","","","","","","","","","","","","","","",""
"RVTR624600","","So Excited","janet","","","","","","","","","","","","","","",""
"RVTR180624","","Someone To Call My Lover","janet","","","","","","","","","","","","","","",""
"RVTR101402","","Son Of A Gun","janet","","","","","","","","","","","","","","",""
"RVTR137086","","Any Time Any Place And On And On","janet jackson","","","","","","","","","","","","","","",""
"RVTR991812","","Down On Me","janis joplin","","","","","","","","","","","","","","",""
"RVTR610407","","Insensitive From Bed Of Roses","jann arden","","","","","","","","","","","","","","",""
"RVTR024862","","Boogie Down","jarreau","","","","","","","","","","","","","","",""
"RVTR901482","","Mornin'","jarreau","","","","","","","","","","","","","","",""
"RVTR667682","","Trouble In Paradise","jarreau","","","","","","","","","","","","","","",""
"RVTR531398","","Any Ol' Barstool","jason aldean","","","","","","","","","","","","","","",""
"RVTR209193","","Blame It On You","jason aldean","","","","","","","","","","","","","","",""
"RVTR663285","","Burnin' It Down","jason aldean","","","","","","","","","","","","","","",""
"RVTR308940","","Don'T You Wanna Stay","jason aldean","","","","","","","","","","","","","","",""
"RVTR316754","","Got What I Got","jason aldean","","","","","","","","","","","","","","",""
"RVTR622117","","How Far Does A Goodbye Go","jason aldean","","","","","","","","","","","","","","",""
"RVTR107817","","If I Didn'T Love You","jason aldean","","","","","","","","","","","","","","",""
"RVTR597908","","Just Gettin' Started","jason aldean","","","","","","","","","","","","","","",""
"RVTR206269","","I'M Yours","jason mraz","","","","","","","","","","","","","","",""
"RVTR903956","","I Won'T Give Up","jason mraz","","","","","","","","","","","","","","",""
"RVTR167709","","The Remedy I Won'T Worry","jason mraz","","","","","","","","","","","","","","",""
"RVTR372949","","Crazy","javier","","","","","","","","","","","","","","",""
"RVTR235885","","Angel","javier colon","","","","","","","","","","","","","","",""
"RVTR799250","","Fix You","javier colon","","","","","","","","","","","","","","",""
"RVTR966143","","Stitch By Stitch","javier colon","","","","","","","","","","","","","","",""
"RVTR169929","","Savage Love Laxed Siren Beat","jawsh 685 x jason derulo","","","","","","","","","","","","","","",""
"RVTR428311","","Victoria'S Secret","jax","","","","","","","","","","","","","","",""
"RVTR752339","","Capture The Moment","jay","","","","","","","","","","","","","","",""
"RVTR294096","","Cara Mia","jay","","","","","","","","","","","","","","",""
"RVTR709938","","Come A Little Bit Closer","jay","","","","","","","","","","","","","","",""
"RVTR942619","","Come Dance With Me","jay","","","","","","","","","","","","","","",""
"RVTR603761","","Crying","jay","","","","","","","","","","","","","","",""
"RVTR698770","","He'S Raining In My Sunshine","jay","","","","","","","","","","","","","","",""
"RVTR442915","","Hushabye","jay","","","","","","","","","","","","","","",""
"RVTR606100","","Let'S Lock The Door And Throw Away The Key","jay","","","","","","","","","","","","","","",""
"RVTR675068","","Livin' Above Your Head","jay","","","","","","","","","","","","","","",""
"RVTR007185","","Only In America","jay","","","","","","","","","","","","","","",""
"RVTR303142","","She Cried","jay","","","","","","","","","","","","","","",""
"RVTR376826","","Undefeated","jason derulo","","","","","","","","","","","","","","",""
"RVTR487825","","Ni As In Paris","jay z kanye west","","","","","","","","","","","","","","",""
"RVTR552378","","No Church In The Wild","jay z kanye west","","","","","","","","","","","","","","",""
"RVTR480622","","Otis","jay z kanye west","","","","","","","","","","","","","","",""
"RVTR339986","","Who Gon Stop Me","jay z kanye west","","","","","","","","","","","","","","",""
"RVTR028884","","'03 Bonnie Clyde","jay-z","","","","","","","","","","","","","","",""
"RVTR958933","","Ain'T No Nigga Dead Presidents","jay-z","","","","","","","","","","","","","","",""
"RVTR494036","","Big Pimpin'","jay-z","","","","","","","","","","","","","","",""
"RVTR615372","","Blue Magic","jay-z","","","","","","","","","","","","","","",""
"RVTR827390","","Can'T Knock The Hustle","jay-z","","","","","","","","","","","","","","",""
"RVTR759467","","D O A Death Of Auto Tune","jay-z","","","","","","","","","","","","","","",""
"RVTR420798","","Feelin' It","jay-z","","","","","","","","","","","","","","",""
"RVTR302021","","Girls' Best Friend","jay-z","","","","","","","","","","","","","","",""
"RVTR956041","","Guilty Until Proven Innocent","jay-z","","","","","","","","","","","","","","",""
"RVTR085973","","Hey Papi","jay-z","","","","","","","","","","","","","","",""
"RVTR096762","","I Just Wanna Love U Give It 2 Me","jay-z","","","","","","","","","","","","","","",""
"RVTR395269","","Jigga","jay-z","","","","","","","","","","","","","","",""
"RVTR770376","","Jigga My N","jay-z","","","","","","","","","","","","","","",""
"RVTR920790","","Jigga What","jay-z","","","","","","","","","","","","","","",""
"RVTR056496","","Roc Boys And The Winner Is","jay-z","","","","","","","","","","","","","","",""
"RVTR876183","","Sunshine","jay-z","","","","","","","","","","","","","","",""
"RVTR479340","","He'Ll Have To Stay","jeanne black","","","","","","","","","","","","","","",""
"RVTR233159","","Lisa","jeanne black","","","","","","","","","","","","","","",""
"RVTR064217","","Oh How I Miss You Tonight","jeanne black","","","","","","","","","","","","","","",""
"RVTR083661","","Good Enough To Be Your Wife","jeannie c. riley","","","","","","","","","","","","","","",""
"RVTR162350","","Oh Singer","jeannie c. riley","","","","","","","","","","","","","","",""
"RVTR066341","","Don'T Touch Me","jeannie seely","","","","","","","","","","","","","","",""
"RVTR908075","","Redneck Games","jeff foxworthy","","","","","","","","","","","","","","",""
"RVTR364231","","Video","jeff lynne","","","","","","","","","","","","","","",""
"RVTR521874","","Baby Take Me In Your Arms","jefferson","","","","","","","","","","","","","","",""
"RVTR596016","","The Colour Of My Love","jefferson","","","","","","","","","","","","","","",""
"RVTR033360","","Ballad Of You Me Pooneil","jefferson airplane","","","","","","","","","","","","","","",""
"RVTR908934","","Extral","jennie","","","","","","","","","","","","","","",""
"RVTR912493","","Handlebars","jennie","","","","","","","","","","","","","","",""
"RVTR192323","","Like Jennie","jennie","","","","","","","","","","","","","","",""
"RVTR041423","","Love Hangover","jennie","","","","","","","","","","","","","","",""
"RVTR491172","","Mantra","jennie","","","","","","","","","","","","","","",""
"RVTR396221","","And I Am Telling You I'M Not Going","jennifer holliday","","","","","","","","","","","","","","",""
"RVTR071664","","And I Am Telling You I'M Not Going","jennifer hudson","","","","","","","","","","","","","","",""
"RVTR920077","","If This Isn'T Love","jennifer hudson","","","","","","","","","","","","","","",""
"RVTR489885","","Let It Be","jennifer hudson","","","","","","","","","","","","","","",""
"RVTR031655","","Think Like A Man","jennifer hudson","","","","","","","","","","","","","","",""
"RVTR016568","","Ain'T Your Mama","jennifer lopez","","","","","","","","","","","","","","",""
"RVTR123389","","Baby I Love U","jennifer lopez","","","","","","","","","","","","","","",""
"RVTR816358","","Dinero","jennifer lopez","","","","","","","","","","","","","","",""
"RVTR439354","","I'M Gonna Be Alright","jennifer lopez","","","","","","","","","","","","","","",""
"RVTR115197","","Closest Thing To Perfect","jermaine jackson","","","","","","","","","","","","","","",""
"RVTR050385","","Daddy'S Home","jermaine jackson","","","","","","","","","","","","","","",""
"RVTR246951","","Don'T Take It Personal","jermaine jackson","","","","","","","","","","","","","","",""
"RVTR121964","","I Think It'S Love","jermaine jackson","","","","","","","","","","","","","","",""
"RVTR025077","","Let'S Be Young Tonight","jermaine jackson","","","","","","","","","","","","","","",""
"RVTR046652","","Let'S Get Serious","jermaine jackson","","","","","","","","","","","","","","",""
"RVTR861985","","That'S How Love Goes","jermaine jackson","","","","","","","","","","","","","","",""
"RVTR588582","","Word To The Badd","jermaine jackson","","","","","","","","","","","","","","",""
"RVTR186708","","You Like Me Don'T You","jermaine jackson","","","","","","","","","","","","","","",""
"RVTR595290","","You'Re Supposed To Keep Your Love For Me","jermaine jackson","","","","","","","","","","","","","","",""
"RVTR288906","","I Believe I Can Fly","jermaine paul","","","","","","","","","","","","","","",""
"RVTR765507","","We Don'T Have To Take Our Clothes Off","jermaine stewart","","","","","","","","","","","","","","",""
"RVTR225768","","One More Drinkin' Song","jerrod niemann","","","","","","","","","","","","","","",""
"RVTR182298","","Shinin' On Me","jerrod niemann","","","","","","","","","","","","","","",""
"RVTR365186","","Ain'T Understanding Mellow","jerry butler","","","","","","","","","","","","","","",""
"RVTR139462","","Find Another Girl","jerry butler","","","","","","","","","","","","","","",""
"RVTR935821","","For Your Precious Love","jerry butler","","","","","","","","","","","","","","",""
"RVTR359428","","Giving Up On Love","jerry butler","","","","","","","","","","","","","","",""
"RVTR713210","","Good Times","jerry butler","","","","","","","","","","","","","","",""
"RVTR071437","","He Will Break Your Heart","jerry butler","","","","","","","","","","","","","","",""
"RVTR093685","","I Don'T Want To Hear Anymore","jerry butler","","","","","","","","","","","","","","",""
"RVTR264029","","I'M A Telling You","jerry butler","","","","","","","","","","","","","","",""
"RVTR466377","","I Stand Accused","jerry butler","","","","","","","","","","","","","","",""
"RVTR474011","","If It'S Real What I Feel","jerry butler","","","","","","","","","","","","","","",""
"RVTR753793","","Make It Easy On Yourself","jerry butler","","","","","","","","","","","","","","",""
"RVTR460845","","Need To Belong","jerry butler","","","","","","","","","","","","","","",""
"RVTR024733","","Theme From Taras Bulba The Wishing Star","jerry butler","","","","","","","","","","","","","","",""
"RVTR999481","","They Long To Be Close To You","jerry butler","","","","","","","","","","","","","","",""
"RVTR742750","","What'S The Use Of Breaking Up","jerry butler","","","","","","","","","","","","","","",""
"RVTR183650","","Whatever You Want","jerry butler","","","","","","","","","","","","","","",""
"RVTR324846","","Where Are You Going","jerry butler","","","","","","","","","","","","","","",""
"RVTR927008","","You Can Run But You Can'T Hide","jerry butler","","","","","","","","","","","","","","",""
"RVTR175128","","For Your Precious Love","jerry butler and the impressions","","","","","","","","","","","","","","",""
"RVTR986560","","Memories Of Maria","jerry byrd","","","","","","","","","","","","","","",""
"RVTR786314","","Theme From Adventures In Paradise","jerry byrd","","","","","","","","","","","","","","",""
"RVTR438673","","Betty My Angel","jerry fuller","","","","","","","","","","","","","","",""
"RVTR259481","","Guilty Of Loving You","jerry fuller","","","","","","","","","","","","","","",""
"RVTR355991","","Shy Away","jerry fuller","","","","","","","","","","","","","","",""
"RVTR267428","","Tennessee Waltz","jerry fuller","","","","","","","","","","","","","","",""
"RVTR118521","","The Crude Oil Blues","jerry reed","","","","","","","","","","","","","","",""
"RVTR683108","","Goodnight Irene","jerry reed and the hully girlies","","","","","","","","","","","","","","",""
"RVTR294164","","Hully Gully Guitar","jerry reed and the hully girlies","","","","","","","","","","","","","","",""
"RVTR880634","","Truck Stop","jerry smith and his pianos","","","","","","","","","","","","","","",""
"RVTR286844","","For Mama","jerry vale","","","","","","","","","","","","","","",""
"RVTR532019","","Go Chase A Moonbeam","jerry vale","","","","","","","","","","","","","","",""
"RVTR766802","","Where Were You When I Needed You","jerry vale","","","","","","","","","","","","","","",""
"RVTR214557","","A Touch Of Pink","jerry wallace","","","","","","","","","","","","","","",""
"RVTR002292","","Diamond Ring","jerry wallace","","","","","","","","","","","","","","",""
"RVTR587371","","How The Time Flies","jerry wallace","","","","","","","","","","","","","","",""
"RVTR287478","","If You Leave Me Tonight I'Ll Cry","jerry wallace","","","","","","","","","","","","","","",""
"RVTR656243","","It'S A Cotton Candy World","jerry wallace","","","","","","","","","","","","","","",""
"RVTR267486","","Life'S A Holiday","jerry wallace","","","","","","","","","","","","","","",""
"RVTR089910","","Little Coco Palm","jerry wallace","","","","","","","","","","","","","","",""
"RVTR120356","","Primrose Lane","jerry wallace","","","","","","","","","","","","","","",""
"RVTR548988","","Shutters And Boards","jerry wallace","","","","","","","","","","","","","","",""
"RVTR163734","","Swingin' Down The Lane","jerry wallace","","","","","","","","","","","","","","",""
"RVTR952899","","There She Goes","jerry wallace","","","","","","","","","","","","","","",""
"RVTR147137","","To Get To You","jerry wallace","","","","","","","","","","","","","","",""
"RVTR476752","","Karate Boo Ga Loo","jerryo","","","","","","","","","","","","","","",""
"RVTR226056","","Come Clean","jeru the damaja","","","","","","","","","","","","","","",""
"RVTR086195","","I Got A Problem","jesse anderson","","","","","","","","","","","","","","",""
"RVTR671297","","Bodyheat Part 1","james brown","","","","","","","","","","","","","","",""
"RVTR560235","","Brother Rapp Part 1","james brown","","","","","","","","","","","","","","",""
