canonical_album_tracks_id,rvtr,old_canonical_track_key,proposed_canonical_track_key,album_id,album_title,rval,position,slot_title,confidence,reason,old_canonical_source,old_confidence_score,old_review_flag,old_updated_at
"564812","RVTR561806","","RVTR561806","43509","The Great American Bar Scene","RVAL000062","17","Funny Man","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:38:56.015433"
"518667","RVTR562545","","RVTR562545","37798","Music From Mission: Impossible","RVAL893714","1","Mission: Impossible","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"565426","RVTR563030","","RVTR563030","43548","Nostalgia","RVAL000108","3","Call Your Friends","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:56.655175"
"412496","RVTR564382","","RVTR564382","33228","Victory","RVAL937522","8","Body","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"564780","RVTR565100","","RVTR565100","43508","No Strings Attached (special UK edition)","RVAL000061","1","Bye Bye Bye","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:38:50.708298"
"565440","RVTR574362","","RVTR574362","43548","Nostalgia","RVAL000108","17","Back Lit","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:56.655175"
"462134","RVTR576141","","RVTR576141","25421","The Breakthrough","RVAL800583","2","Enough Cryin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"375744","RVTR576180","","RVTR576180","24138","Keep On Movin'","RVAL189026","1","Keep On Movin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"564686","RVTR578244","","RVTR578244","43501","So Close to What","RVAL000053","7","Signs","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 21:59:34.232706"
"555019","RVTR580457","","RVTR580457","37851","I Want To Live","RVAL161449","1","How Can I Leave You Again?","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"457593","RVTR580645","","RVTR580645","22851","Tim Moore","RVAL300381","1","A Fool Like You","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"379489","RVTR584061","","RVTR584061","25074","The Right Stuff","RVAL146488","8","Darlin’ I","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"565439","RVTR584075","","RVTR584075","43548","Nostalgia","RVAL000108","16","Rap Beef","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:56.655175"
"561424","RVTR589525","","RVTR589525","41496","The R.E.D. Album","RVAL912282","7","Martians Vs Goblins","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","lineage_acoustic_recovery","0.74","review_required","2026-05-20 22:14:03.905719"
"564337","RVTR589968","","RVTR589968","43477","Shoot for the Stars Aim for the Moon","RVAL000016","9","Make It Rain","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 20:44:53.583021"
"548593","RVTR590621","","RVTR590621","33464","A Brand New Me","RVAL810625","19","Silly Silly Fool","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","lineage_acoustic_recovery","0.74","review_required","2026-05-20 22:14:03.905719"
"565441","RVTR593627","","RVTR593627","43548","Nostalgia","RVAL000108","18","2018","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:56.655175"
"380132","RVTR594840","","RVTR594840","25260","In The Nick Of Time","RVAL359639","3","Let Me Go Love","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"562493","RVTR599919","","RVTR599919","42212","Hawaii Five-O","RVAL309803","4","Theme From “A Summer Place”","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"513756","RVTR602103","","RVTR602103","34291","Raymond V Raymond","RVAL925992","4","Lil’ Freak","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"565437","RVTR604881","","RVTR604881","43548","Nostalgia","RVAL000108","14","Keep It G","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:56.655175"
"543684","RVTR606308","","RVTR606308","30552","In A Perfect World...","RVAL347097","2","Turnin’ Me On","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"564340","RVTR612727","","RVTR612727","43477","Shoot for the Stars Aim for the Moon","RVAL000016","12","Enjoy Yourself","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 20:44:53.583021"
"368620","RVTR617674","","RVTR617674","22405","The Flat Earth","RVAL244768","7","Hyperactive!","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"437481","RVTR623816","","RVTR623816","39038","Climate Change","RVAL782273","4","Messin’ Around","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"409728","RVTR627262","","RVTR627262","32603","Mr. Smith","RVAL885852","5","Doin’ It","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"539085","RVTR630869","","RVTR630869","27835","Simply Streisand","RVAL544724","10","Stout‐Hearted Men","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"381211","RVTR632152","","RVTR632152","25547","Travolta Fever","RVAL898391","2","Greased Lightnin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"490106","RVTR635744","","RVTR635744","42212","Hawaii Five-O","RVAL309803","1","Hawaii Five‐O","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"564259","RVTR642284","","RVTR642284","43471","Zach Bryan","RVAL000005","13","Spotless","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 19:59:15.078143"
"565380","RVTR644446","","RVTR644446","43546","Something for Thee Hotties","RVAL000106","8","Eat It","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:47.268031"
"548587","RVTR647777","","RVTR647777","33464","A Brand New Me","RVAL810625","4","Brand New Me","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","lineage_acoustic_recovery","0.74","review_required","2026-05-20 22:14:03.905719"
"537119","RVTR649665","","RVTR649665","26771","Mama Drama","RVAL581412","2","Whatcha Wanna Do","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"565530","RVTR653943","","RVTR653943","43555","Different Night Same Rodeo","RVAL000117","6","Holy Smokes","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:52:24.180434"
"445279","RVTR656015","","RVTR656015","40967","Kissin' Cousins","RVAL879548","10","Kissin’ Cousins","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"564544","RVTR661278","","RVTR661278","43492","Fireworks & Rollerblades","RVAL000045","4","Beautiful Things","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 21:59:21.920826"
"564286","RVTR663624","","RVTR663624","43473","Whitsitt Chapel","RVAL000012","9","Save Me","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 19:59:15.185442"
"564518","RVTR664087","","RVTR664087","43490","Without Warning","RVAL000043","5","Nightmare","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 21:59:19.204994"
"565144","RVTR667616","","RVTR667616","43530","*NSYNC","RVAL000083","8","I Want You Back","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:50:21.678359"
"565357","RVTR668120","","RVTR668120","43545","Good News","RVAL000104","2","Circles","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:41.627686"
"564307","RVTR673279","","RVTR673279","43475","Perfect Ten","RVAL000015","2","Pure Water","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 19:59:15.263821"
"522252","RVTR675819","","RVTR675819","39723","Startin' With Me","RVAL904944","3","Startin’ With Me","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"495770","RVTR678995","","RVTR678995","23915","Cool Night","RVAL914038","6","’65 Love Affair","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"564692","RVTR684844","","RVTR684844","43501","So Close to What","RVAL000053","13","Greenlight","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 21:59:34.232706"
"401422","RVTR685848","","RVTR685848","30558","For Real Tho'","RVAL704123","4","Good Ol’ Days","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"401425","RVTR690301","","RVTR690301","30558","For Real Tho'","RVAL704123","11","Abc 123","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache_hot100_gap","0.86","ok","2026-05-20 22:14:03.905719"
"522295","RVTR690407","","RVTR690407","39757","Charlie, Last Name Wilson","RVAL884053","2","Charlie, Last Name Wilson","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"439092","RVTR691526","","RVTR691526","39461","We The Best","RVAL134007","3","We Takin’ Over","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"444349","RVTR694160","","RVTR694160","40749","Celebration","RVAL107636","3","Brown-Eyed Girl","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"464305","RVTR699185","","RVTR699185","26626","Toxicity","RVAL608048","6","Chop Suey!","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"564460","RVTR705174","","RVTR705174","43486","Beautifully Broken","RVAL000039","7","Liar","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 21:59:13.813205"
"435809","RVTR706660","","RVTR706660","38616","Autobiography","RVAL899420","4","LaLa","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"419587","RVTR707113","","RVTR707113","34955","Here Comes...Fats Domino","RVAL481961","3","There Goes My Heart Again","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"380123","RVTR710690","","RVTR710690","25256","Rose Royce II/In Full Bloom","RVAL032799","9","Do Your Dance Part 1","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"390879","RVTR713032","","RVTR713032","27970","Bad Boys","RVAL562724","2","Bad Boys (Theme From Cops)","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"565345","RVTR714745","","RVTR714745","43544","Pray 4 Love","RVAL000103","4","Thug Life","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:37.670283"
"564262","RVTR718480","","RVTR718480","43471","Zach Bryan","RVAL000005","16","Oklahoman Son","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 19:59:15.078143"
"565433","RVTR723025","","RVTR723025","43548","Nostalgia","RVAL000108","10","Turks & Caicos","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:56.655175"
"520026","RVTR723619","","RVTR723619","38521","Brown Sugar","RVAL678009","7","Cruisin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"556972","RVTR727196","","RVTR727196","38893","Muscle Of Love","RVAL861802","8","Teenage Lament ’74","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"511727","RVTR735580","","RVTR735580","33154","Luv Is Rage 2","RVAL549475","1","Two®","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"468729","RVTR738135","","RVTR738135","29221","The Emancipation Of Mimi","RVAL031528","5","Say Somethin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"564801","RVTR740592","","RVTR740592","43509","The Great American Bar Scene","RVAL000062","6","Oak Island","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:38:56.015433"
"565529","RVTR743398","","RVTR743398","43555","Different Night Same Rodeo","RVAL000117","5","Lost","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:52:24.180434"
"399922","RVTR744742","","RVTR744742","30155","Earth","RVAL248367","4","Crazy Feelin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"565151","RVTR752029","","RVTR752029","43531","SoulFly","RVAL000085","2","Gone Till November","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:50:27.658267"
"524697","RVTR752304","","RVTR752304","41223","Freeze-frame","RVAL390161","1","Freeze‐Frame","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"564807","RVTR752542","","RVTR752542","43509","The Great American Bar Scene","RVAL000062","12","Bass Boat","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:38:56.015433"
"530328","RVTR753585","","RVTR753585","22945","Baptism","RVAL132073","7","Where Are We Runnin’?","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"432322","RVTR756349","","RVTR756349","37741","Madrugada","RVAL220127","6","Will You Love Me Tomorrow","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"528614","RVTR757261","","RVTR757261","21958","Cassie","RVAL210070","1","Me&U","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"370085","RVTR760484","","RVTR760484","22750","Boogie Woogie Dancin' Shoes","RVAL391663","1","Boogie Woogie Dancin’ Shoes","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"565157","RVTR763526","","RVTR763526","43531","SoulFly","RVAL000085","8","Street Runner","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:50:27.658267"
"564349","RVTR765820","","RVTR765820","43478","Waves on a Sunset","RVAL000024","2","Wine Into Whiskey","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 20:44:53.630898"
"412558","RVTR767832","","RVTR767832","33243","Hot Pants","RVAL120584","3","Escape‐Ism, Part 1","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"368932","RVTR768444","","RVTR768444","22474","Meet The Girl Next Door","RVAL220393","4","4Ever","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"565315","RVTR768686","","RVTR768686","43542","Hall of Fame","RVAL000098","14","Party Lyfe","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:27.810754"
"564800","RVTR768726","","RVTR768726","43509","The Great American Bar Scene","RVAL000062","5","American Nights","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:38:56.015433"
"534606","RVTR770404","","RVTR770404","25317","Universal Mind Control","RVAL235021","2","Universal Mind Control (UMC)","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"502206","RVTR776915","","RVTR776915","27547","Dru World Order","RVAL726610","3","I Should Be…","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"564532","RVTR778087","","RVTR778087","43491","B4 the Storm","RVAL000044","9","Blastoff","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 21:59:20.558345"
"565429","RVTR778769","","RVTR778769","43548","Nostalgia","RVAL000108","6","Crazy","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:56.655175"
"565576","RVTR779321","","RVTR779321","43558","An Evening With Silk Sonic","RVAL000125","9","Blast Off","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:52:41.612648"
"565054","RVTR792534","","RVTR792534","43525","Stick Season (We’ll All Be Here Forever)","RVAL000077","7","Everywhere, Everything","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:49:54.786506"
"392767","RVTR798736","","RVTR798736","28452","rEVOLVEr","RVAL515157","5","5 O’Clock","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"412700","RVTR799023","","RVTR799023","33280","There It Is","RVAL963958","1","There It Is Part 1","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"367835","RVTR800992","","RVTR800992","22199","Never Let Me Down","RVAL669020","1","Day‐In Day‐Out","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"452283","RVTR802575","","RVTR802575","42599","Words","RVAL515406","6","Leavin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"564857","RVTR804585","","RVTR804585","43512","The King of Crunk & BME Recordings Present Welcome to Trillville USA","RVAL000065","12","Neva Eva","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:39:09.782881"
"565424","RVTR807425","","RVTR807425","43548","Nostalgia","RVAL000108","1","Nostalgia","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:56.655175"
"498781","RVTR811396","","RVTR811396","25555","See You Tonight","RVAL556024","4","Feelin’ It","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"510022","RVTR811759","","RVTR811759","32148","Another Passenger","RVAL111706","2","It Keeps You Runnin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"564804","RVTR811953","","RVTR811953","43509","The Great American Bar Scene","RVAL000062","9","The Way Back","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:38:56.015433"
"388282","RVTR817297","","RVTR817297","27316","The Best Of Clarence Carter","RVAL119969","11","Slipped Tripped And Fell In Love","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache_hot100_gap","0.86","ok","2026-05-20 22:14:03.905719"
"453000","RVTR818860","","RVTR818860","42761","The Hollies' Greatest Hits","RVAL581933","2","Carrie‐Anne","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"526109","RVTR819048","","RVTR819048","42096","...Presenting The Fabulous Ronettes Featuring Veronica","RVAL414704","9","Baby I Love You","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"449239","RVTR821604","","RVTR821604","41923","New Gold Hits","RVAL584033","3","Beggin’","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"513294","RVTR824856","","RVTR824856","34066","Hoodstar","RVAL068159","8","Pullin’ Me Back","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"377606","RVTR826297","","RVTR826297","24601","Wins And Losses","RVAL641471","3","F*** That Check Up","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"565006","RVTR826445","","RVTR826445","43522","Celebrity","RVAL000074","4","Girlfriend","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:49:42.195817"
"565342","RVTR827026","","RVTR827026","43544","Pray 4 Love","RVAL000103","1","Pray 4 Love","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:37.670283"
"550246","RVTR829444","","RVTR829444","34418","Sex Down","RVAL636607","3","Whatcha Gone Do","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"373249","RVTR830791","","RVTR830791","23509","Muddy Mississippi Line","RVAL530877","7","Mornin' Mornin'","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"528837","RVTR834423","","RVTR834423","22093","Night Shades","RVAL870888","2","You Make Me Feel…","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"564333","RVTR835368","","RVTR835368","43477","Shoot for the Stars Aim for the Moon","RVAL000016","5","Gangstas","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-12 20:44:53.583021"
"565302","RVTR837892","","RVTR837892","43542","Hall of Fame","RVAL000098","1","Painting Pictures","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_ingest_approved","0.95","curated","2026-06-13 01:51:27.810754"
"459255","RVTR838246","","RVTR838246","23803","Chewy, Chewy","RVAL374412","1","Chewy, Chewy","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.88","ok","2026-05-20 22:14:03.905719"
"374844","RVTR840372","","RVTR840372","23906","Survival","RVAL294289","4","Feelin’ Alright","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache","0.92","ok","2026-05-20 22:14:03.905719"
"505650","RVTR843323","","RVTR843323","29643","Only 1 Flo Part 1 (EP)","RVAL404316","6","Turn Around (5,4,3,2,1)","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","lineage_acoustic_recovery","0.74","review_required","2026-05-20 22:14:03.905719"
"471718","RVTR848325","","RVTR848325","30889","Just Today","RVAL570592","11","My Girl Hey Girl","1.0","same canonical artist; exact normalized album-track title; unique unkeyed slot; chart year within one year of album release","musicbrainz_cache_hot100_gap","0.86","ok","2026-05-20 22:14:03.905719"
